iter	Logloss	Accuracy
429	0.4979358451	0.7567768841
430	0.4978525894	0.7569258266
431	0.4977529666	0.7568513554
432	0.4976521331	0.7570002979
433	0.4975738824	0.7568513554
434	0.4975154814	0.7570002979
435	0.4973629207	0.7570747691
436	0.4973522636	0.7570747691
437	0.4973158322	0.7570002979
438	0.4972190552	0.7570747691
439	0.4971683869	0.7570747691
440	0.4970512425	0.7571492404
441	0.4968838732	0.7572981829
442	0.4968084221	0.7571492404
443	0.4966701318	0.7570002979
444	0.4966391611	0.7570747691
445	0.4965569378	0.7571492404
446	0.4965384019	0.7572237116
447	0.4964849259	0.7573726542
448	0.4963411824	0.7572237116
449	0.4961736581	0.7572237116
450	0.4961169968	0.7574471254
451	0.4960841043	0.7575215967
452	0.4960492186	0.7575215967
453	0.495935953	0.7573726542
454	0.4958053983	0.7572981829
455	0.4956827447	0.7575215967
456	0.4955313564	0.7578194817
457	0.495469303	0.7576705392
458	0.4953550406	0.7577450104
459	0.4952654433	0.7580428954
460	0.4951321093	0.7577450104
461	0.4950092645	0.7577450104
462	0.4949171567	0.7580428954
463	0.4948951002	0.7580428954
464	0.4948029498	0.7582663092
465	0.4946290948	0.7584152517
466	0.4945522603	0.758191838
467	0.4944948165	0.7583407805
468	0.4944503865	0.758787608
469	0.49442719	0.7585641942
470	0.4943354633	0.758787608
471	0.4942491497	0.758489723
472	0.4942072548	0.758489723
473	0.4941401445	0.7585641942
474	0.4940967136	0.758489723
475	0.493937908	0.7590110217
476	0.4938624355	0.7588620792
477	0.4938452175	0.7588620792
478	0.4937061175	0.759085493
479	0.4936318865	0.7591599643
480	0.4935524928	0.7592344355
481	0.4935274324	0.7592344355
482	0.493452388	0.7592344355
483	0.4933631993	0.7594578493
484	0.4932898936	0.759383378
485	0.4932331069	0.7591599643
486	0.49310254	0.7590110217
487	0.4930075463	0.7590110217
488	0.4929561075	0.7590110217
489	0.4928984519	0.7592344355
490	0.4928325384	0.7593089068
491	0.4927863445	0.759383378
492	0.4926499541	0.7594578493
493	0.4926101722	0.7593089068
494	0.4925794525	0.759383378
495	0.4925030592	0.7595323205
496	0.4924907896	0.7597557343
497	0.4924185649	0.7594578493
498	0.4923827045	0.7595323205
499	0.492300626	0.759979148
500	0.4921613158	0.7600536193
501	0.4920982331	0.7604259756
502	0.4920400186	0.7603515043
503	0.4919632473	0.7602025618
504	0.4919061814	0.7601280906
505	0.4918507774	0.7601280906
506	0.4917168233	0.7600536193
507	0.4915779102	0.7602025618
508	0.4915387155	0.7601280906
509	0.4914925381	0.7602770331
510	0.4914132822	0.7605749181
511	0.4912970092	0.7607238606
512	0.491216766	0.7608728031
513	0.4911956086	0.7607983318
514	0.4910447381	0.7609472744
515	0.4909833373	0.7610962169
516	0.4909350795	0.7610962169
517	0.4907683678	0.7608728031
518	0.4907346613	0.7610217456
519	0.4906214131	0.7606493893
520	0.4905312199	0.7606493893
521	0.4904986007	0.7605749181
522	0.4903993375	0.7609472744
523	0.4903867711	0.7609472744
524	0.4902915693	0.7611706881
525	0.4902420251	0.7610962169
526	0.4902131339	0.7611706881
527	0.4901466277	0.7613941019
528	0.4900926017	0.7613196306
529	0.4900507636	0.7613196306
530	0.4900241136	0.7612451594
531	0.4899989378	0.7610217456
532	0.4898857736	0.7614685731
533	0.4898408885	0.7613941019
534	0.4898079483	0.7614685731
535	0.4896588666	0.7617664581
536	0.48959187	0.7618409294
537	0.4895219504	0.7616919869
538	0.489482121	0.7616175156
539	0.4894140596	0.7615430444
540	0.4893791091	0.7616919869
541	0.4892905479	0.7616175156
542	0.489249123	0.7615430444
543	0.489183205	0.7620643432
544	0.4890981086	0.7621388144
545	0.4889266202	0.7620643432
546	0.488694619	0.7622877569
547	0.4885534627	0.7624366994
548	0.4885078012	0.7622877569
549	0.4884865188	0.7623622282
550	0.4884475279	0.7623622282
551	0.488394862	0.7624366994
552	0.4883481871	0.7624366994
553	0.488226414	0.7622877569
554	0.488209145	0.7622877569
555	0.488123151	0.7622877569
556	0.4880188199	0.7624366994
557	0.487854919	0.7625856419
558	0.4877940909	0.7628090557
559	0.4877570887	0.762883527
560	0.4876815247	0.762883527
561	0.4876446247	0.7629579982
562	0.4875626316	0.7630324695
563	0.487469893	0.7632558832
564	0.4873987516	0.763479297
565	0.4873058229	0.763479297
566	0.4872585407	0.7633303545
567	0.4872454275	0.7633303545
568	0.4872371874	0.7634048257
569	0.4872049381	0.7633303545
570	0.4870872539	0.7633303545
571	0.4870503544	0.7633303545
572	0.4870137489	0.7635537682
573	0.4869359316	0.7635537682
574	0.4868754472	0.763479297
575	0.4868267132	0.7635537682
576	0.4868001874	0.7637027108
577	0.4867744282	0.763777182
578	0.4867116906	0.7638516533
579	0.4866412385	0.7639261245
580	0.4866260471	0.7636282395
581	0.4865757347	0.7640005958
582	0.4864997752	0.7639261245
583	0.4864884052	0.7639261245
584	0.4864091448	0.7641495383
585	0.4863276017	0.7641495383
586	0.4862192716	0.7642240095
587	0.4860573877	0.7644474233
588	0.4860025255	0.7642240095
589	0.4859601367	0.7642240095
590	0.4858703541	0.764372952
591	0.4858609699	0.764372952
592	0.4858113939	0.7645963658
593	0.4857791764	0.7645963658
594	0.4857615296	0.7646708371
595	0.4856961383	0.7647453083
596	0.4856482201	0.7647453083
597	0.4855407811	0.7646708371
598	0.4854168	0.7647453083
599	0.4853923465	0.7649687221
600	0.4852437743	0.7651176646
601	0.4851543677	0.7654155496
602	0.4850229413	0.7654900209
603	0.4849470696	0.7655644921
604	0.4848600824	0.7655644921
605	0.4848058864	0.7652666071
606	0.4847487879	0.7655644921
607	0.4846836461	0.7654900209
608	0.4846230588	0.7654900209
609	0.4845573242	0.7657134346
610	0.484539493	0.7657134346
611	0.4844737032	0.7657879059
612	0.4844092052	0.7657879059
613	0.4843604205	0.7660113196
614	0.4842804385	0.7660113196
615	0.4840788049	0.7661602621
616	0.4840432181	0.7663836759
617	0.4839723799	0.7661602621
618	0.4838987209	0.7663836759
619	0.4838716012	0.7662347334
620	0.4838104504	0.7663836759
621	0.4837656276	0.7663092046
622	0.4837379834	0.7662347334
623	0.4836265886	0.7659368484
624	0.4836155343	0.7659368484
625	0.4835356668	0.7658623771
626	0.4834343429	0.7657879059
627	0.4833671401	0.7656389634
628	0.4832785396	0.7657879059
629	0.4831620676	0.7660113196
630	0.4830572042	0.7666815609
631	0.483040964	0.7666815609
632	0.4830003182	0.7666070897
633	0.482973832	0.7666070897
634	0.4828568146	0.7666815609
635	0.4828197946	0.7666070897
636	0.4827230997	0.7665326184
637	0.4826616851	0.7665326184
638	0.4826336054	0.7666070897
639	0.4826204419	0.7666070897
640	0.4825781144	0.7666815609
641	0.4825162931	0.7667560322
642	0.4824744493	0.7667560322
643	0.482420699	0.7670539172
644	0.482346706	0.7668305034
645	0.4822715496	0.7671283884
646	0.4822677452	0.7671283884
647	0.4821935027	0.7670539172
648	0.4821069826	0.7671283884
649	0.4820316363	0.7669049747
650	0.4819717327	0.7667560322
651	0.4818292927	0.7668305034
652	0.4817961486	0.7668305034
653	0.4817148226	0.7668305034
654	0.4816643178	0.7669049747
655	0.4816269286	0.7669049747
656	0.4815114393	0.7668305034
657	0.4814967368	0.7667560322
658	0.4814207375	0.7668305034
659	0.4813917618	0.7671283884
660	0.4813583683	0.7670539172
661	0.4813205268	0.7669049747
662	0.4812622372	0.7667560322
663	0.4811671317	0.7664581472
664	0.4810147374	0.7666815609
665	0.4809325473	0.7668305034
666	0.4808576348	0.7669049747
667	0.4807112797	0.7671283884
668	0.4806384161	0.7672028597
669	0.4805809851	0.7673518022
670	0.4805680136	0.767277331
671	0.4805441696	0.7674262735
672	0.4805115096	0.7674262735
673	0.4804052308	0.7674262735
674	0.4803535812	0.767575216
675	0.4803194594	0.7675007447
676	0.4802983035	0.767575216
677	0.4802648439	0.7675007447
678	0.4801428753	0.7674262735
679	0.480078624	0.7674262735
680	0.4800436633	0.7677241585
681	0.4800298541	0.7676496872
682	0.4798860037	0.7680965147
683	0.4798028556	0.7680220435
684	0.4797527503	0.7682454573
685	0.4796812161	0.7685433423
686	0.4796176574	0.768468871
687	0.4795758982	0.768468871
688	0.4795525614	0.7685433423
689	0.4794234911	0.7682454573
690	0.4793856364	0.7683943998
691	0.4793588165	0.7683199285
692	0.4792742109	0.7686922848
693	0.4791388166	0.768766756
694	0.4789929929	0.7688412273
695	0.4789065073	0.7688412273
696	0.4788780201	0.7689901698
697	0.4788186822	0.7688412273
698	0.4786990728	0.7689901698
699	0.4785821647	0.7689156985
700	0.4785445429	0.7689156985
701	0.4785393758	0.7688412273
702	0.4784926477	0.7691391123
703	0.4784203875	0.7689901698
704	0.4783827338	0.7689901698
705	0.4783236329	0.7691391123
706	0.4782675655	0.769064641
707	0.4781782785	0.7693625261
708	0.4780416689	0.7695859398
709	0.4780060399	0.7696604111
710	0.4778937714	0.7696604111
711	0.4778134456	0.7698093536
712	0.4777761989	0.7698838248
713	0.4777306012	0.7698838248
714	0.4776820969	0.7699582961
715	0.4776273725	0.7700327674
716	0.4775898507	0.7700327674
717	0.4775181587	0.7701072386
718	0.477429491	0.7704051236
719	0.4773497192	0.7703306524
720	0.4773202968	0.7702561811
721	0.4771922551	0.7703306524
722	0.4771504923	0.7705540661
723	0.4770990805	0.7704795949
724	0.4770841304	0.7704795949
725	0.4769802667	0.7704051236
726	0.4767263438	0.7708519511
727	0.4766754923	0.7708519511
728	0.4766163019	0.7708519511
729	0.4765533114	0.7711498362
730	0.476531332	0.7710753649
731	0.4765021614	0.7710753649
732	0.4763736215	0.7710008937
733	0.4763294029	0.7707774799
734	0.476262268	0.7714477212
735	0.4761357016	0.7712987787
736	0.4760878246	0.7714477212
737	0.4760323775	0.7714477212
738	0.4759552425	0.7712987787
739	0.4759411269	0.7711498362
740	0.4758339554	0.7711498362
741	0.4757653658	0.7710753649
742	0.4756729006	0.7714477212
743	0.4756672281	0.7713732499
744	0.4755911187	0.7712243074
745	0.475494651	0.7712987787
746	0.4754446755	0.7712987787
747	0.4753569192	0.7714477212
748	0.4752652485	0.7714477212
749	0.4751931689	0.7716711349
750	0.475182915	0.7716711349
751	0.4751354969	0.7717456062
752	0.475077637	0.7720434912
753	0.4749952582	0.7720434912
754	0.474945778	0.7716711349
755	0.4749108715	0.7715966637
756	0.4748595247	0.7718945487
757	0.4748379251	0.7718200775
758	0.4748181253	0.7718945487
759	0.4747562599	0.7718945487
760	0.474697038	0.77196902
761	0.4746347473	0.7721924337
762	0.4745664039	0.7723413762
763	0.4744884898	0.7724158475
764	0.4744026012	0.77256479
765	0.474296852	0.772862675
766	0.4742234044	0.77256479
767	0.4741840192	0.7727882038
768	0.4741460331	0.7727137325
769	0.4740724662	0.7729371463
770	0.4739695196	0.7733095025
771	0.473942348	0.7732350313
772	0.4738928043	0.77316056
773	0.4738689969	0.7733095025
774	0.4736860764	0.7733095025
775	0.4735012518	0.7733095025
776	0.4734209418	0.7735329163
777	0.473390822	0.7736073875
778	0.473386112	0.7736073875
779	0.4733032871	0.773458445
780	0.4732836252	0.7735329163
781	0.4732162454	0.7733839738
782	0.4731921058	0.7733839738
783	0.4730994026	0.7733839738
784	0.4730749674	0.7735329163
785	0.4729955542	0.7735329163
786	0.472929748	0.773458445
787	0.472868164	0.7733839738
788	0.4727886711	0.7732350313
789	0.4726571253	0.7732350313
790	0.4726406787	0.77316056
791	0.4725643279	0.7732350313
792	0.4725187383	0.7730116175
793	0.4724810605	0.77316056
794	0.4724043123	0.773458445
795	0.4722853897	0.773458445
796	0.4722163104	0.7732350313
797	0.4721949686	0.7732350313
798	0.4721010202	0.7735329163
799	0.4720005773	0.7738308013
800	0.4719102887	0.7738308013
801	0.4718742963	0.7739797438
802	0.471802228	0.7737563301
803	0.4717085537	0.7736073875
804	0.471670422	0.7735329163
805	0.4716179385	0.773458445
806	0.4715679151	0.773458445
807	0.4715467556	0.7736818588
808	0.4715169587	0.7736818588
809	0.4714681484	0.7736818588
810	0.4714176938	0.7737563301
811	0.4712796509	0.7742031576
812	0.4712574347	0.7742031576
813	0.4712469539	0.7740542151
814	0.4712443656	0.7740542151
815	0.471235608	0.7740542151
816	0.4711886391	0.7741286863
817	0.4711479118	0.7741286863
818	0.471087879	0.7743521001
819	0.4708963414	0.7746499851
820	0.4708120982	0.7747244564
821	0.4707770987	0.7747244564
822	0.4707161327	0.7748733989
823	0.4706594932	0.7749478701
824	0.4706362852	0.7748733989
825	0.4706333641	0.7748733989
826	0.4706118082	0.7746499851
827	0.4705280403	0.7747989276
828	0.4704246379	0.7746499851
829	0.470306358	0.7747989276
830	0.4702674872	0.7747989276
831	0.4702424864	0.7747244564
832	0.4701935647	0.7750968126
833	0.4701602703	0.7749478701
834	0.4701201246	0.7750223414
835	0.4700410284	0.7752457551
836	0.4699543741	0.7753946976
837	0.4698900885	0.7752457551
838	0.4698782649	0.7753202264
839	0.4697975397	0.7753202264
840	0.4697188937	0.7755436402
841	0.4696128541	0.7755436402
842	0.4695609828	0.7755436402
843	0.4695443871	0.7756181114
844	0.469524526	0.7755436402
845	0.4694967468	0.7755436402
846	0.4694677263	0.7755436402
847	0.4694227285	0.7756181114
848	0.4693464043	0.7756181114
849	0.4692781827	0.7757670539
850	0.4692190794	0.7758415252
851	0.4691695594	0.7759159964
852	0.4691399631	0.7759904677
853	0.4690435819	0.7761394102
854	0.4690215782	0.7761394102
855	0.4689977578	0.7760649389
856	0.4688679592	0.7763628239
857	0.4688075986	0.7763628239
858	0.4687587635	0.7763628239
859	0.4686940276	0.7763628239
860	0.468636817	0.7764372952
861	0.4685731907	0.7764372952
862	0.4684567516	0.7765117665
863	0.4684406823	0.7765117665
864	0.4683844456	0.7765862377
865	0.4683033808	0.7764372952
866	0.4682287464	0.776958594
867	0.4681968195	0.776958594
868	0.4681380832	0.7771075365
869	0.468034109	0.777256479
870	0.4679581035	0.7771820077
871	0.4679148736	0.777256479
872	0.4678662104	0.7774054215
873	0.4677677246	0.7777033065
874	0.4677451978	0.7777777778
875	0.4676825482	0.7777777778
876	0.4676100367	0.7774798928
877	0.467597228	0.7773309503
878	0.4675766157	0.7776288353
879	0.467524541	0.7776288353
880	0.4674559199	0.777852249
881	0.4673887377	0.7777777778
882	0.4673331116	0.7777777778
883	0.4673260451	0.7777033065
884	0.4672728581	0.7774054215
