iter	Passed	Remaining
361	11907	70324
362	11929	70232
363	11952	70140
364	11975	70048
365	11998	69959
366	12019	69855
367	12043	69771
368	12068	69693
369	12092	69612
370	12121	69562
371	12147	69491
372	12171	69405
373	12193	69311
374	12218	69235
375	12240	69144
376	12260	69044
377	12280	68942
378	12302	68848
379	12325	68762
380	12346	68666
381	12366	68568
382	12392	68495
383	12414	68409
384	12439	68335
385	12473	68313
386	12502	68264
387	12580	68477
388	12755	69221
389	12788	69187
390	12816	69132
391	12847	69086
392	12913	69235
393	13159	70342
394	13336	71072
395	13450	71465
396	13494	71481
397	13544	71536
398	13601	71618
399	13666	71748
400	13705	71741
401	13732	71667
402	13765	71628
403	14839	76987
404	14968	77430
405	14995	77341
406	15026	77271
407	15058	77210
408	15083	77111
409	15104	76996
410	15125	76880
411	15146	76764
412	15167	76647
413	15188	76530
414	15210	76420
415	15231	76302
416	15252	76190
417	15275	76083
418	15295	75968
419	15320	75871
420	15342	75764
421	15361	75644
422	15381	75526
423	15404	75422
424	15428	75329
425	15451	75225
426	15477	75139
427	15514	75106
428	15544	75039
429	15574	74972
430	15598	74880
431	15621	74779
432	15642	74673
433	15667	74583
434	15689	74481
435	15711	74377
436	15728	74251
437	15752	74158
438	15773	74051
439	15794	73949
440	15817	73851
441	15841	73759
442	15866	73671
443	15887	73567
444	15908	73465
445	15928	73358
446	15959	73298
447	16068	73597
448	16221	74096
449	16245	74008
450	16277	73951
451	16303	73872
452	16333	73808
453	16356	73713
454	16379	73616
455	16403	73530
456	16426	73433
457	16448	73334
458	16467	73225
459	16495	73154
460	16528	73104
461	16553	73019
462	16576	72928
463	16598	72833
464	16623	72751
465	16648	72668
466	16669	72566
467	16688	72459
468	16712	72371
469	16737	72293
470	16767	72233
471	16799	72180
472	16829	72120
473	16857	72051
474	16885	71985
475	16909	71902
476	16933	71815
477	16957	71730
478	16980	71645
479	17005	71563
480	17028	71477
481	17051	71391
482	17075	71306
483	17097	71216
484	17119	71124
485	17140	71031
486	17159	70929
487	17181	70838
488	17238	70892
489	17411	71423
490	17452	71410
491	17481	71347
492	17507	71274
493	17538	71218
494	17563	71142
495	17585	71052
496	17609	70968
497	17635	70894
498	17658	70809
499	17680	70723
500	17705	70643
501	17728	70561
502	17749	70469
503	17772	70385
504	17794	70298
505	17817	70212
506	17835	70109
507	17853	70008
508	17870	69904
509	17888	69801
510	17906	69697
511	17923	69592
512	17940	69487
513	17964	69410
514	17987	69331
515	18009	69246
516	18031	69162
517	18062	69111
518	18087	69038
519	18107	68947
520	18123	68841
521	18140	68740
522	18159	68643
523	18176	68542
524	18193	68442
525	18210	68340
526	18224	68230
527	18240	68125
528	18259	68033
529	18277	67935
530	18293	67835
531	18317	67759
532	18334	67662
533	18353	67572
534	18372	67480
535	18391	67388
536	18409	67294
537	18472	67367
538	18621	67748
539	18650	67693
540	18675	67624
541	18698	67549
542	18721	67473
543	18742	67388
544	18760	67296
545	18778	67202
546	18796	67111
547	18812	67012
548	18830	66917
549	18853	66844
550	18871	66752
551	18888	66656
552	18905	66563
553	18923	66470
554	18940	66375
555	18956	66281
556	18972	66183
557	18989	66090
558	19004	65989
559	19020	65891
560	19037	65798
561	19054	65706
562	19070	65611
563	19086	65518
564	19105	65430
565	19122	65342
566	19143	65265
567	19166	65192
568	19188	65117
569	19208	65040
570	19231	64969
571	19251	64889
572	19270	64805
573	19287	64716
574	19306	64633
575	19323	64544
576	19342	64463
577	19358	64373
578	19375	64284
579	19392	64195
580	19410	64111
581	19427	64023
582	19445	63940
583	19461	63850
584	19480	63767
585	19502	63699
586	19527	63639
587	19553	63581
588	19579	63526
589	19596	63440
590	19660	63504
591	19812	63853
592	19833	63782
593	19856	63714
594	19877	63642
595	19901	63577
596	19921	63501
597	19941	63424
598	19958	63341
599	19978	63265
600	19996	63184
601	20013	63100
602	20030	63015
603	20047	62930
604	20065	62849
605	20084	62773
606	20103	62694
607	20120	62612
608	20137	62528
609	20156	62451
610	20174	62371
611	20192	62294
612	20209	62210
613	20228	62134
614	20246	62055
615	20264	61978
616	20282	61898
617	20299	61818
618	20322	61754
619	20345	61692
620	20366	61625
621	20387	61555
622	20411	61495
623	20429	61419
624	20445	61337
625	20462	61256
626	20478	61174
627	20497	61099
628	20539	61094
629	20562	61033
630	20584	60972
631	20606	60906
632	20625	60835
633	20644	60760
634	20660	60680
635	20676	60599
636	20693	60520
637	20709	60441
638	20725	60359
639	20740	60277
640	20756	60196
641	20771	60114
642	20787	60034
643	20816	59993
644	20917	60156
645	21021	60329
646	21042	60265
647	21067	60211
648	21091	60154
649	21113	60091
650	21131	60017
651	21147	59940
652	21165	59866
653	21184	59796
654	21200	59718
655	21216	59640
656	21231	59557
657	21246	59477
658	21264	59405
659	21280	59328
660	21298	59255
661	21317	59185
662	21333	59109
663	21351	59037
664	21368	58964
665	21383	58884
666	21401	58814
667	21420	58744
668	21437	58672
669	21455	58602
670	21472	58528
671	21488	58454
672	21505	58382
673	21531	58331
674	21555	58280
675	21576	58219
676	21605	58177
677	21628	58122
678	21651	58067
679	21668	57996
680	21687	57927
681	21703	57854
682	21721	57787
683	21739	57716
684	21754	57640
685	21772	57572
686	21788	57501
687	21805	57429
688	21823	57360
689	21840	57291
690	21861	57231
691	21879	57164
692	21897	57096
693	21912	57023
694	21930	56955
695	21948	56889
696	21963	56815
697	21980	56745
698	21994	56669
699	22111	56858
700	22215	57012
701	22237	56955
702	22262	56907
703	22286	56855
704	22310	56804
705	22330	56744
706	22348	56676
707	22366	56610
708	22385	56547
709	22403	56483
710	22420	56414
711	22439	56349
712	22457	56285
713	22473	56215
714	22491	56150
715	22508	56082
716	22526	56018
717	22543	55949
718	22560	55882
719	22577	55817
720	22595	55752
721	22612	55686
722	22634	55630
723	22649	55560
724	22669	55500
725	22687	55438
726	22709	55383
727	22732	55333
728	22754	55279
729	22776	55224
730	22799	55174
731	22822	55122
732	22841	55061
733	22857	54994
734	22873	54927
735	22892	54866
736	22908	54800
737	22925	54734
738	22943	54673
739	22960	54609
740	22979	54548
741	22998	54488
742	23014	54422
743	23033	54364
744	23052	54305
745	23069	54240
746	23085	54174
747	23100	54107
748	23117	54043
749	23134	53979
750	23149	53913
751	23166	53849
752	23183	53787
753	23257	53856
754	23400	54085
755	23426	54041
756	23449	53992
757	23474	53947
758	23494	53892
759	23515	53838
760	23535	53781
761	23553	53722
762	23572	53663
763	23590	53603
764	23613	53555
765	23631	53493
766	23648	53432
767	23666	53373
768	23683	53311
769	23700	53249
770	23719	53192
771	23737	53132
772	23754	53072
773	23772	53012
774	23792	52957
775	23812	52902
776	23830	52843
777	23844	52776
778	23859	52712
779	23876	52650
780	23899	52604
781	23924	52559
782	23947	52513
783	23974	52474
784	23998	52430
785	24017	52373
786	24033	52312
787	24050	52252
788	24066	52190
789	24082	52127
790	24098	52065
791	24115	52005
792	24132	51946
793	24149	51887
794	24166	51828
795	24181	51766
796	24198	51706
797	24215	51646
798	24231	51586
799	24248	51528
800	24266	51471
801	24283	51413
802	24300	51355
803	24316	51294
804	24330	51229
805	24346	51169
806	24363	51112
807	24389	51073
808	24509	51231
809	24635	51400
810	24661	51360
811	24687	51320
812	24710	51274
813	24726	51214
814	24744	51158
815	24762	51103
816	24789	51066
817	24808	51012
818	24829	50963
819	24853	50919
820	24870	50862
821	24887	50804
822	24904	50747
823	24924	50695
824	24941	50639
825	24958	50580
826	24975	50523
827	24992	50466
828	25009	50410
829	25027	50356
830	25043	50297
831	25061	50242
832	25078	50187
833	25097	50133
834	25119	50088
835	25143	50047
836	25164	49998
837	25185	49949
838	25207	49904
839	25230	49859
840	25248	49805
841	25266	49753
842	25284	49699
843	25303	49648
844	25321	49593
845	25337	49536
846	25353	49480
847	25373	49430
848	25388	49371
849	25406	49318
850	25424	49265
851	25442	49211
852	25459	49157
853	25475	49101
854	25493	49049
855	25512	48998
856	25529	48943
857	25548	48894
858	25564	48838
859	25583	48787
860	25599	48731
861	25624	48691
862	25741	48828
863	25852	48951
864	25877	48913
865	25900	48869
866	25925	48831
867	25947	48786
868	25966	48735
869	25986	48686
870	26002	48632
871	26018	48576
872	26035	48521
873	26053	48469
874	26069	48413
875	26085	48359
876	26101	48303
877	26117	48248
878	26135	48196
879	26151	48141
880	26169	48091
881	26184	48033
882	26199	47978
883	26215	47923
884	26231	47869
885	26248	47816
886	26265	47763
887	26285	47716
888	26302	47664
889	26319	47612
890	26336	47559
891	26358	47515
892	26382	47477
893	26407	47438
894	26431	47399
895	26451	47353
896	26469	47302
897	26486	47250
898	26503	47200
899	26527	47160
900	26545	47110
901	26563	47059
902	26580	47009
903	26599	46960
904	26616	46909
905	26633	46857
906	26651	46809
907	26668	46757
908	26686	46708
909	26708	46666
910	26724	46614
911	26740	46561
912	26757	46511
913	26776	46462
914	26794	46414
915	26811	46364
916	26834	46324
917	27764	47847
918	27882	47967
919	27913	47938
920	27943	47908
921	28073	48047
922	28273	48306
923	28441	48509
924	28573	48652
925	28620	48649
926	28678	48664
927	28768	48733
928	28802	48707
929	28832	48673
930	28868	48651
931	29057	48886
932	29283	49182
933	29312	49146
934	29340	49109
935	29368	49072
936	29399	49040
937	29425	49000
938	29458	48971
939	29489	48940
940	29526	48917
941	29557	48885
942	29582	48843
943	29603	48796
944	29626	48751
945	29648	48704
946	29671	48658
947	29694	48613
948	29714	48564
949	29736	48517
950	29760	48474
951	29784	48430
952	29805	48383
953	29829	48340
954	29851	48293
955	29872	48246
956	29894	48199
957	29917	48155
958	29939	48108
959	29959	48060
960	29983	48017
961	30005	47971
962	30028	47927
963	30051	47883
964	30073	47836
965	30095	47791
966	30119	47748
967	30146	47710
968	30170	47668
969	30191	47621
970	30214	47578
971	30238	47534
972	30262	47492
973	30298	47470
974	30425	47588
975	30590	47765
976	30622	47735
977	30653	47703
978	30685	47673
979	30708	47629
980	30730	47584
981	30752	47538
982	30773	47491
983	30798	47449
984	30821	47406
985	30846	47365
986	30869	47320
987	30894	47279
988	30916	47234
989	30939	47191
990	30961	47145
991	30985	47103
992	31009	47061
993	31034	47019
994	31056	46974
995	31084	46938
996	31116	46908
997	31144	46872
998	31170	46834
999	31200	46801
1000	31226	46761
1001	31255	46726
1002	31277	46681
1003	31302	46641
1004	31326	46600
1005	31350	46557
1006	31373	46514
1007	31397	46472
1008	31419	46428
1009	31445	46389
1010	31470	46349
1011	31494	46307
1012	31517	46264
1013	31539	46220
1014	31594	46224
1015	31719	46330
1016	31834	46421
1017	31864	46387
1018	31894	46354
1019	31920	46316
1020	31947	46279
1021	31972	46237
1022	31994	46193
1023	32016	46149
1024	32040	46106
1025	32062	46062
1026	32085	46019
1027	32109	45977
1028	32131	45932
1029	32155	45891
1030	32179	45849
1031	32202	45807
1032	32222	45760
1033	32246	45718
1034	32268	45675
1035	32290	45630
1036	32312	45586
1037	32338	45547
1038	32367	45514
1039	32395	45477
1040	32421	45439
1041	32450	45406
1042	32474	45364
1043	32500	45326
1044	32523	45283
1045	32546	45241
1046	32592	45230
1047	32618	45193
1048	32640	45149
1049	32660	45102
1050	32682	45059
1051	32704	45015
1052	32726	44972
1053	32746	44925
1054	32768	44881
1055	32790	44838
1056	32832	44822
1057	32951	44910
1058	33089	45024
1059	33122	44996
1060	33145	44954
1061	33176	44922
1062	33201	44883
1063	33226	44843
1064	33250	44802
1065	33277	44765
1066	33299	44722
1067	33321	44678
1068	33346	44638
1069	33367	44594
1070	33391	44552
1071	33412	44508
1072	33435	44466
1073	33459	44425
1074	33483	44384
1075	33506	44342
1076	33530	44302
1077	33553	44260
1078	33579	44222
1079	33609	44189
1080	33639	44157
1081	33668	44123
1082	33693	44084
1083	33719	44046
1084	33743	44006
1085	33767	43966
1086	33789	43923
1087	33811	43880
1088	33835	43840
1089	33859	43799
1090	33878	43753
1091	33902	43713
1092	33927	43674
1093	33951	43634
1094	33975	43593
1095	33997	43551
1096	34020	43509
1097	34041	43466
1098	34069	43431
1099	34215	43547
1100	34481	43814
1101	34508	43777
1102	34535	43741
1103	34564	43706
1104	34585	43662
1105	34608	43620
1106	34631	43578
1107	34652	43534
1108	34673	43490
1109	34694	43446
1110	34713	43399
1111	34740	43363
1112	34765	43324
1113	34789	43283
1114	34820	43252
1115	34844	43212
1116	34867	43170
1117	34889	43127
1118	34912	43087
1119	34937	43048
1120	34962	43008
1121	34986	42969
1122	35017	42938
1123	35042	42899
1124	35069	42862
1125	35095	42825
1126	35120	42787
1127	35144	42747
1128	35165	42703
1129	35190	42664
1130	35213	42623
1131	35236	42583
1132	35259	42541
1133	35282	42500
1134	35306	42460
1135	35328	42418
1136	35349	42376
1137	35373	42335
1138	35395	42294
1139	35417	42252
1140	35440	42212
1141	35468	42177
1142	35578	42239
1143	35722	42342
1144	35753	42311
1145	35789	42285
1146	35816	42249
1147	35841	42211
1148	35865	42171
1149	35889	42131
1150	35910	42088
1151	35931	42044
1152	35956	42005
1153	35979	41965
1154	36000	41922
1155	36024	41882
1156	36046	41841
1157	36072	41804
1158	36096	41764
1159	36118	41723
1160	36141	41682
1161	36162	41639
1162	36184	41598
1163	36210	41561
1164	36238	41527
1165	36263	41488
1166	36291	41453
1167	36327	41427
1168	36351	41389
1169	36373	41348
1170	36395	41306
1171	36418	41266
1172	36441	41225
1173	36463	41184
1174	36486	41143
1175	36505	41099
1176	36527	41058
1177	36549	41017
1178	36578	40983
1179	36609	40953
1180	36630	40910
1181	36650	40867
1182	36673	40827
1183	36711	40804
1184	36824	40864
1185	36965	40955
1186	36998	40925
1187	37028	40893
1188	37054	40856
1189	37082	40821
1190	37105	40782
1191	37130	40743
1192	37153	40703
1193	37175	40662
1194	37198	40622
1195	37221	40582
1196	37242	40540
1197	37268	40503
1198	37289	40462
1199	37311	40421
1200	37333	40380
1201	37354	40338
1202	37376	40297
1203	37398	40255
1204	37420	40215
1205	37444	40176
1206	37473	40143
1207	37504	40112
1208	37533	40078
1209	37560	40043
1210	37586	40007
1211	37614	39973
1212	37637	39933
1213	37660	39894
1214	37682	39853
1215	37703	39812
1216	37725	39771
1217	37747	39731
1218	37770	39691
1219	37792	39651
1220	37813	39609
1221	37835	39569
1222	37857	39528
1223	37881	39490
1224	37903	39450
1225	37924	39409
1226	37958	39381
1227	38086	39450
1228	38203	39508
1229	38235	39478
1230	38265	39446
1231	38289	39408
1232	38313	39370
1233	38334	39329
1234	38356	39288
1235	38379	39248
1236	38403	39210
1237	38428	39173
1238	38450	39132
1239	38471	39092
1240	38494	39052
1241	38516	39012
1242	38538	38972
1243	38563	38935
1244	38587	38897
1245	38610	38858
1246	38636	38822
1247	38662	38785
1248	38691	38753
1249	38720	38720
1250	38747	38685
1251	38775	38651
1252	38802	38617
1253	38828	38581
1254	38852	38543
1255	38875	38503
1256	38898	38465
1257	38921	38426
1258	38945	38388
1259	38967	38348
1260	38989	38308
1261	39012	38270
1262	39033	38230
1263	39057	38192
1264	39083	38156
1265	39108	38119
1266	39130	38080
1267	39153	38041
1268	39195	38021
1269	40244	38976
1270	40369	39035
1271	40399	39002
1272	40432	38971
1273	40504	38978
1274	40779	39180
1275	40877	39211
1276	40978	39246
1277	41151	39348
1278	41207	39338
1279	41239	39306
1280	41273	39276
1281	41312	39250
1282	41448	39316
1283	41587	39385
1284	41718	39445
1285	41750	39412
1286	41778	39376
1287	41809	39342
1288	41838	39307
1289	41866	39270
1290	41893	39232
1291	41916	39191
1292	41941	39152
1293	41968	39114
1294	41993	39074
1295	42018	39035
1296	42037	38991
1297	42063	38952
1298	42085	38910
1299	42110	38870
1300	42133	38830
1301	42154	38787
1302	42178	38746
1303	42199	38704
1304	42222	38663
1305	42245	38622
1306	42267	38581
1307	42289	38538
1308	42312	38498
1309	42338	38459
1310	42360	38418
1311	42381	38376
1312	42404	38335
1313	42425	38292
1314	42449	38253
1315	42471	38211
1316	42493	38170
1317	42516	38129
1318	42537	38087
1319	42560	38046
1320	42582	38005
1321	42603	37963
1322	42627	37923
1323	42652	37884
1324	42672	37841
1325	42693	37799
1326	42803	37836
1327	42955	37909
1328	42990	37879
1329	43014	37839
1330	43041	37802
1331	43068	37765
1332	43092	37726
1333	43114	37685
1334	43137	37644
1335	43160	37603
1336	43184	37564
1337	43210	37526
1338	43234	37487
1339	43257	37447
1340	43282	37407
1341	43306	37369
1342	43332	37331
1343	43358	37293
1344	43380	37252
1345	43401	37210
1346	43422	37168
1347	43447	37129
1348	43469	37089
1349	43498	37054
1350	43524	37016
1351	43552	36981
1352	43582	36947
1353	43610	36911
1354	43633	36871
1355	43657	36832
1356	43683	36794
1357	43705	36753
1358	43729	36714
1359	43754	36676
1360	43778	36637
1361	43802	36598
1362	43826	36559
1363	43847	36517
1364	43872	36479
1365	43895	36440
1366	43916	36399
1367	43946	36364
1368	44064	36403
1369	44230	36482
1370	44259	36447
1371	44284	36408
1372	44313	36373
1373	44339	36336
1374	44364	36298
1375	44386	36257
1376	44408	36217
1377	44431	36177
1378	44457	36139
1379	44481	36100
1380	44503	36060
1381	44526	36020
1382	44549	35980
1383	44573	35942
1384	44596	35902
1385	44618	35862
1386	44655	35833
1387	44681	35796
1388	44704	35756
1389	44729	35719
1390	44756	35682
1391	44783	35647
1392	44812	35611
1393	44839	35575
1394	44878	35548
1395	44903	35511
1396	44928	35472
1397	44953	35435
1398	44973	35393
1399	44992	35351
1400	45008	35306
1401	45026	35262
1402	45042	35218
1403	45060	35175
1404	45078	35131
1405	45095	35088
1406	45112	35044
1407	45130	35001
1408	45147	34958
1409	45163	34913
1410	45178	34868
1411	45196	34825
1412	45266	34822
1413	45432	34893
1414	45456	34855
1415	45482	34818
1416	45504	34778
1417	45527	34739
1418	45548	34699
1419	45567	34657
1420	45587	34615
1421	45603	34571
1422	45620	34527
1423	45637	34484
1424	45653	34440
1425	45669	34396
1426	45689	34355
1427	45704	34310
1428	45721	34266
1429	45739	34224
1430	45755	34181
1431	45773	34138
1432	45789	34094
1433	45807	34052
1434	45823	34008
1435	45840	33965
1436	45857	33922
1437	45875	33880
1438	45892	33837
1439	45909	33794
1440	45929	33753
1441	45952	33715
1442	45977	33678
1443	45998	33638
1444	46022	33601
1445	46046	33563
1446	46062	33520
1447	46079	33477
1448	46098	33436
1449	46115	33393
1450	46134	33352
1451	46151	33310
1452	46167	33266
1453	46186	33226
1454	46207	33187
1455	46226	33145
1456	46243	33103
1457	46258	33060
1458	46276	33018
1459	46293	32976
1460	46309	32933
1461	46329	32893
1462	46345	32850
1463	46362	32808
1464	46380	32767
1465	46396	32724
1466	46420	32687
1467	46533	32712
1468	46650	32740
1469	46673	32702
1470	46698	32666
1471	46718	32626
1472	46742	32589
1473	46760	32548
1474	46779	32508
1475	46798	32467
1476	46816	32425
1477	46834	32384
1478	46854	32344
1479	46872	32304
1480	46888	32261
1481	46903	32218
1482	46919	32176
1483	46938	32135
1484	46954	32093
1485	46971	32051
1486	46991	32012
1487	47007	31970
1488	47023	31927
1489	47040	31886
1490	47058	31845
1491	47076	31805
1492	47093	31763
1493	47109	31721
1494	47127	31681
1495	47148	31642
1496	47173	31606
1497	47197	31569
1498	47221	31533
1499	47248	31499
1500	47267	31459
1501	47285	31418
1502	47302	31377
1503	47319	31336
1504	47336	31295
1505	47353	31254
1506	47370	31213
1507	47387	31172
1508	47405	31132
1509	47423	31092
1510	47439	31050
1511	47456	31010
1512	47471	30968
1513	47488	30927
1514	47505	30886
1515	47521	30844
1516	47537	30803
1517	47553	30762
1518	47570	30721
1519	47586	30680
1520	47603	30640
1521	47629	30605
1522	47744	30628
1523	47851	30644
1524	47874	30608
1525	47900	30573
1526	47922	30536
1527	47949	30501
1528	47966	30461
1529	47983	30421
1530	48001	30381
1531	48018	30340
1532	48035	30300
1533	48052	30259
1534	48074	30222
1535	48101	30188
1536	48118	30148
1537	48136	30109
1538	48153	30068
1539	48171	30029
1540	48189	29989
1541	48207	29949
1542	48224	29909
1543	48240	29869
1544	48256	29828
1545	48274	29789
1546	48290	29748
1547	48307	29708
1548	48323	29668
1549	48339	29627
1550	48359	29589
1551	48386	29555
1552	48409	29519
1553	48430	29482
1554	48453	29446
1555	48474	29408
1556	48492	29369
1557	48514	29333
1558	48530	29292
1559	48547	29253
1560	48565	29213
1561	48582	29174
1562	48603	29137
1563	48629	29103
1564	48660	29072
1565	48687	29038
1566	48707	29000
1567	48723	28960
1568	48741	28922
1569	48760	28883
1570	48776	28843
1571	48793	28804
1572	48811	28765
1573	48841	28733
1574	48963	28756
1575	49063	28765
1576	49086	28729
1577	49110	28694
1578	49132	28658
1579	49154	28621
1580	49174	28583
1581	49192	28545
1582	49209	28506
1583	49226	28466
1584	49247	28429
1585	49261	28389
1586	49278	28349
1587	49293	28309
1588	49312	28271
1589	49330	28233
1590	49347	28193
1591	49366	28156
1592	49389	28120
1593	49413	28085
1594	49432	28047
1595	49450	28009
1596	49466	27970
1597	49484	27931
1598	49502	27893
1599	49519	27854
1600	49536	27815
1601	49555	27778
1602	49576	27741
1603	49599	27706
1604	49623	27671
1605	49646	27636
1606	49670	27601
1607	49693	27566
1608	49714	27529
1609	49729	27490
1610	49747	27452
1611	49763	27413
1612	49781	27375
1613	49798	27336
1614	49815	27298
1615	49832	27259
1616	49849	27221
1617	49865	27182
1618	49883	27144
1619	49902	27107
1620	49924	27071
1621	49941	27033
1622	49958	26995
1623	49974	26956
1624	49992	26919
1625	50008	26880
1626	50025	26842
1627	50066	26816
1628	50187	26834
1629	50285	26839
1630	50309	26805
1631	50330	26768
1632	50359	26737
1633	50384	26703
1634	50526	26730
1635	50706	26779
1636	50846	26805
1637	50909	26791
1638	50959	26770
1639	51000	26743
1640	51045	26720
1641	51089	26696
1642	51123	26666
1643	51147	26631
1644	51166	26594
1645	51188	26558
1646	51211	26522
1647	51246	26493
1648	51387	26519
1649	52387	26987
1650	52408	26950
1651	52432	26914
1652	52452	26876
1653	52478	26841
1654	52498	26804
1655	52515	26765
1656	52534	26726
1657	52552	26688
1658	52572	26650
1659	52589	26611
1660	52609	26573
1661	52625	26534
1662	52640	26494
1663	52657	26455
1664	52691	26424
1665	52800	26431
