iter	Passed	Remaining
1665	50232	25146
1666	50249	25109
1667	50268	25073
1668	50288	25038
1669	50309	25004
1670	50327	24968
1671	50348	24933
1672	50373	24900
1673	50395	24866
1674	50413	24830
1675	50431	24794
1676	50450	24758
1677	50465	24721
1678	50482	24685
1679	50499	24648
1680	50516	24612
1681	50534	24576
1682	50553	24540
1683	50570	24504
1684	50588	24468
1685	50607	24433
1686	50625	24397
1687	50642	24361
1688	50666	24328
1689	50687	24294
1690	50706	24258
1691	50736	24228
1692	50758	24194
1693	50778	24160
1694	50803	24128
1695	50828	24095
1696	50848	24060
1697	50865	24024
1698	50884	23989
1699	50905	23955
1700	50934	23925
1701	50955	23890
1702	50972	23855
1703	50992	23820
1704	51090	23822
1705	51213	23835
1706	51239	23803
1707	51266	23772
1708	51288	23738
1709	51307	23703
1710	51326	23668
1711	51344	23632
1712	51363	23597
1713	51384	23563
1714	51409	23531
1715	51428	23496
1716	51449	23462
1717	51464	23425
1718	51484	23391
1719	51502	23355
1720	51523	23321
1721	51544	23287
1722	51566	23254
1723	51582	23218
1724	51600	23182
1725	51618	23147
1726	51636	23112
1727	51661	23080
1728	51687	23048
1729	51709	23014
1730	51728	22980
1731	51747	22945
1732	51765	22910
1733	51786	22876
1734	51806	22842
1735	51830	22810
1736	51851	22776
1737	51870	22741
1738	51890	22707
1739	51906	22671
1740	51923	22636
1741	51943	22602
1742	51962	22567
1743	51980	22532
1744	52001	22499
1745	52019	22464
1746	52038	22429
1747	52058	22395
1748	52079	22362
1749	52098	22327
1750	52117	22293
1751	52142	22261
1752	52165	22229
1753	52199	22201
1754	52362	22227
1755	52399	22201
1756	52432	22172
1757	52455	22139
1758	52474	22105
1759	52501	22074
1760	52521	22040
1761	52541	22006
1762	52562	21972
1763	52580	21938
1764	52600	21904
1765	52620	21870
1766	52640	21836
1767	52657	21801
1768	52675	21767
1769	52692	21731
1770	52712	21698
1771	52737	21666
1772	52755	21631
1773	52775	21597
1774	52795	21564
1775	52815	21530
1776	52836	21497
1777	52853	21462
1778	52870	21427
1779	52890	21393
1780	52914	21362
1781	52941	21331
1782	52969	21300
1783	52997	21270
1784	53029	21241
1785	53055	21210
1786	53084	21180
1787	53111	21149
1788	53135	21117
1789	53161	21086
1790	53187	21055
1791	53248	21037
1792	53330	21028
1793	53356	20997
1794	53396	20971
1795	53540	20986
1796	53650	20988
1797	53682	20959
1798	53715	20930
1799	53758	20905
1800	53796	20879
1801	53823	20848
1802	53856	20819
1803	53880	20787
1804	53911	20758
1805	53934	20725
1806	53954	20691
1807	53971	20657
1808	53988	20622
1809	54008	20588
1810	54025	20554
1811	54046	20521
1812	54066	20487
1813	54084	20453
1814	54101	20418
1815	54119	20384
1816	54139	20350
1817	54161	20317
1818	54178	20283
1819	54198	20249
1820	54218	20216
1821	54237	20182
1822	54259	20150
1823	54281	20117
1824	54308	20086
1825	54333	20055
1826	54352	20021
1827	54371	19987
1828	54392	19954
1829	54415	19922
1830	54435	19889
1831	54455	19856
1832	54473	19822
1833	54491	19788
1834	54511	19754
1835	54530	19721
1836	54552	19688
1837	54572	19655
1838	54590	19621
1839	54614	19589
1840	54917	19658
1841	54957	19631
1842	54992	19604
1843	55030	19576
1844	55058	19546
1845	55084	19515
1846	55112	19484
1847	55142	19454
1848	55170	19424
1849	55197	19393
1850	55227	19364
1851	55255	19333
1852	55282	19302
1853	55315	19274
1854	55344	19243
1855	55379	19215
1856	55407	19185
1857	55432	19153
1858	55458	19122
1859	55484	19091
1860	55507	19059
1861	55534	19028
1862	55562	18997
1863	55597	18970
1864	55664	18952
1865	55710	18928
1866	55728	18894
1867	55747	18861
1868	55768	18828
1869	55796	18797
1870	55821	18766
1871	55851	18736
1872	55881	18706
1873	55911	18676
1874	55948	18649
1875	56116	18665
1876	56142	18634
1877	56171	18604
1878	56195	18572
1879	56214	18538
1880	56236	18506
1881	56254	18472
1882	56274	18439
1883	56293	18406
1884	56313	18372
1885	56330	18338
1886	56346	18304
1887	56361	18269
1888	56382	18237
1889	56409	18206
1890	56427	18172
1891	56447	18139
1892	56466	18106
1893	56484	18072
1894	56500	18038
1895	56517	18004
1896	56540	17972
1897	56558	17938
1898	56575	17905
1899	56592	17871
1900	56611	17838
1901	56628	17804
1902	56646	17771
1903	56667	17738
1904	56691	17706
1905	56708	17672
1906	56728	17640
1907	56749	17607
1908	56769	17575
1909	56793	17543
1910	56814	17511
1911	56844	17481
1912	56866	17449
1913	56893	17418
1914	56928	17390
1915	56971	17364
1916	56999	17334
1917	57026	17304
1918	57050	17272
1919	57074	17241
1920	57109	17212
1921	57246	17215
1922	57388	17219
1923	57430	17193
1924	57471	17166
1925	57508	17138
1926	57541	17110
1927	57573	17081
1928	57604	17051
1929	57629	17019
1930	57657	16989
1931	57690	16960
1932	57720	16931
1933	57752	16901
1934	57782	16871
1935	57811	16841
1936	57841	16812
1937	57869	16781
1938	57901	16752
1939	57932	16722
1940	57969	16694
1941	58021	16671
1942	58052	16641
1943	58086	16613
1944	58116	16583
1945	58145	16553
1946	58178	16524
1947	58216	16496
1948	58248	16467
1949	58273	16436
1950	58302	16406
1951	58326	16374
1952	58384	16352
1953	58568	16365
1954	58613	16339
1955	58687	16322
1956	58846	16327
1957	59101	16360
1958	59205	16350
1959	59308	16339
1960	59388	16323
1961	59462	16305
1962	59616	16308
1963	59776	16313
1964	59998	16335
1965	60035	16306
1966	60075	16278
1967	60119	16251
1968	60154	16222
1969	60200	16196
1970	60249	16170
1971	60305	16146
1972	60362	16123
1973	60463	16111
1974	60531	16090
1975	60579	16064
1976	60610	16034
1977	60646	16004
1978	60674	15973
1979	60710	15944
1980	60749	15915
1981	60785	15886
1982	60896	15876
1983	61030	15872
1984	62403	16190
1985	62456	16164
1986	62495	16134
1987	62525	16103
1988	62555	16071
1989	62581	16038
1990	62616	16007
1991	62654	15978
1992	62685	15946
1993	62714	15914
1994	62739	15881
1995	62764	15848
1996	62787	15814
1997	62836	15787
1998	62862	15755
1999	62929	15732
2000	63003	15711
2001	63031	15679
2002	63060	15647
2003	63090	15615
2004	63113	15581
2005	63144	15550
2006	63170	15517
2007	63209	15487
2008	63256	15459
2009	63287	15428
2010	63317	15396
2011	63343	15363
2012	63372	15331
2013	63397	15298
2014	63461	15274
2015	63646	15280
2016	63676	15248
2017	63713	15217
2018	63751	15187
2019	63782	15156
2020	63812	15124
2021	63841	15092
2022	63867	15059
2023	63902	15028
2024	63931	14996
2025	63958	14963
2026	63982	14930
2027	64012	14898
2028	64045	14867
2029	64073	14834
2030	64102	14802
2031	64128	14769
2032	64160	14738
2033	64188	14705
2034	64218	14674
2035	64251	14642
2036	64293	14613
2037	64335	14584
2038	64365	14552
2039	64392	14519
2040	64424	14488
2041	64452	14456
2042	64483	14424
2043	64519	14393
2044	64552	14362
2045	64581	14330
2046	64610	14298
2047	64637	14265
2048	64739	14249
2049	64898	14245
2050	64930	14214
2051	64961	14182
2052	64992	14150
2053	65029	14120
2054	65055	14087
2055	65084	14055
2056	65112	14022
2057	65140	13990
2058	65174	13959
2059	65201	13926
2060	65231	13894
2061	65258	13861
2062	65284	13828
2063	65316	13797
2064	65346	13765
2065	65378	13733
2066	65411	13702
2067	65439	13670
2068	65470	13638
2069	65502	13606
2070	65535	13575
2071	65567	13543
2072	65598	13511
2073	65631	13480
2074	65662	13449
2075	65695	13417
2076	65721	13384
2077	65756	13353
2078	65785	13321
2079	65812	13289
2080	65840	13256
2081	65895	13229
2082	66148	13242
2083	66181	13210
2084	66211	13178
2085	66253	13148
2086	66281	13116
2087	66314	13084
2088	66340	13052
2089	66374	13020
2090	66405	12989
2091	66438	12957
2092	66459	12923
2093	66486	12890
2094	66520	12859
2095	66553	12828
2096	66584	12796
2097	66612	12763
2098	66641	12731
2099	66673	12699
2100	66700	12666
2101	66730	12634
2102	66763	12603
2103	66796	12572
2104	66851	12544
2105	66891	12514
2106	66933	12484
2107	66962	12452
2108	66993	12420
2109	67020	12387
2110	67053	12356
2111	67086	12324
2112	67122	12293
2113	67157	12262
2114	67285	12248
2115	67425	12235
2116	67460	12204
2117	67490	12172
2118	67533	12142
2119	67558	12109
2120	67584	12076
2121	67620	12045
2122	67649	12013
2123	67679	11980
2124	67704	11947
2125	67738	11916
2126	67765	11883
2127	67803	11852
2128	67835	11820
2129	67863	11788
2130	67893	11756
2131	67920	11723
2132	67985	11697
2133	68023	11666
2134	68061	11635
2135	68085	11602
2136	68113	11570
2137	68140	11537
2138	68171	11505
2139	68204	11473
2140	68228	11440
2141	68260	11408
2142	68290	11376
2143	68326	11345
2144	68356	11313
2145	68397	11282
2146	68527	11266
2147	68669	11253
2148	68708	11222
2149	68740	11190
2150	68769	11157
2151	68802	11126
2152	68832	11093
2153	68863	11061
2154	68905	11031
2155	68935	10999
2156	68959	10965
2157	69012	10937
2158	69045	10905
2159	69071	10872
2160	69099	10839
2161	69127	10807
2162	69157	10774
2163	69185	10742
2164	69221	10710
2165	69250	10678
2166	69279	10646
2167	69310	10613
2168	69339	10581
2169	69370	10549
2170	69397	10516
2171	69423	10483
2172	69451	10451
2173	69478	10418
2174	69505	10385
2175	69533	10353
2176	69562	10320
2177	69590	10288
2178	69612	10255
2179	69640	10222
2180	69768	10204
2181	69871	10182
2182	69903	10150
2183	69930	10118
2184	69953	10084
2185	69979	10051
2186	70003	10018
2187	70039	9987
2188	70080	9956
2189	70102	9923
2190	70128	9890
2191	70157	9857
2192	70237	9832
2193	70280	9802
2194	70311	9769
2195	70337	9737
2196	70359	9703
2197	70388	9671
2198	70418	9638
2199	70445	9606
2200	70475	9573
2201	70500	9540
2202	70529	9508
2203	70561	9476
2204	70586	9443
2205	70611	9410
2206	70639	9377
2207	70666	9345
2208	70690	9312
2209	70716	9279
2210	70743	9246
2211	70769	9214
2212	70806	9182
2213	70862	9153
2214	70990	9134
2215	71129	9115
2216	71165	9084
2217	71191	9051
2218	71217	9018
2219	71246	8986
2220	71272	8953
2221	71301	8920
2222	71328	8887
2223	71354	8855
2224	71380	8822
2225	71410	8789
2226	71438	8757
2227	71464	8724
2228	71493	8692
2229	71516	8658
2230	71544	8626
2231	71570	8593
2232	71596	8560
2233	71615	8527
2234	71635	8493
2235	71656	8460
2236	71674	8426
2237	71696	8393
2238	71711	8359
2239	71733	8326
2240	71757	8293
2241	71783	8260
2242	71813	8228
2243	71846	8196
2244	71872	8163
2245	71897	8130
2246	71924	8098
2247	71949	8065
2248	71979	8033
2249	72007	8000
2250	72038	7968
2251	72117	7941
2252	72308	7927
2253	72348	7896
2254	72390	7865
2255	72503	7841
2256	72532	7809
2257	72564	7777
2258	72591	7744
2259	72617	7711
2260	72644	7678
2261	72701	7649
2262	72735	7617
2263	72761	7584
2264	72787	7551
2265	72813	7519
2266	72852	7487
2267	72886	7455
2268	72929	7424
2269	72955	7391
2270	72982	7359
2271	73008	7326
2272	73043	7294
2273	73074	7262
2274	73101	7229
2275	73137	7198
2276	73170	7166
2277	73210	7134
2278	73252	7103
2279	73279	7070
2280	73312	7038
2281	73446	7016
2282	73551	6991
2283	73591	6959
2284	73621	6927
2285	73759	6904
2286	73846	6877
2287	74060	6862
2288	74201	6839
2289	74268	6810
2290	74320	6780
2291	74373	6749
2292	74431	6719
2293	74475	6687
2294	74505	6655
2295	74576	6626
2296	74770	6607
2297	74893	6583
2298	74920	6550
2299	74958	6518
2300	74990	6485
2301	75019	6452
2302	75050	6419
2303	75077	6386
2304	75105	6353
2305	75133	6320
2306	75158	6287
2307	75180	6254
2308	75203	6220
2309	75229	6187
2310	75264	6155
2311	75290	6122
2312	75317	6089
2313	75343	6056
2314	75371	6023
2315	75397	5990
2316	75427	5957
2317	75454	5924
2318	75477	5891
2319	75495	5857
2320	75513	5823
2321	75532	5790
2322	75549	5756
2323	75571	5723
2324	75590	5689
2325	75607	5655
2326	75625	5622
2327	75643	5588
2328	75661	5555
2329	75682	5521
2330	75707	5488
2331	75728	5455
2332	75748	5422
2333	75774	5389
2334	75805	5356
2335	75833	5323
2336	75885	5292
2337	77188	5348
2338	77289	5320
2339	77319	5286
2340	77349	5253
2341	77370	5219
2342	77389	5185
2343	77412	5152
2344	77433	5118
2345	77456	5084
2346	77478	5050
2347	77495	5016
2348	77513	4982
2349	77532	4948
2350	77550	4914
2351	77569	4881
2352	77587	4847
2353	77606	4813
2354	77627	4779
2355	77645	4745
2356	77663	4711
2357	77680	4677
2358	77710	4644
2359	77736	4611
2360	77764	4578
2361	77792	4545
2362	77830	4512
2363	77869	4479
2364	77896	4446
2365	77920	4413
2366	77947	4379
2367	77976	4346
2368	78002	4313
2369	78030	4280
2370	78062	4247
2371	78088	4213
2372	78115	4180
2373	78136	4147
2374	78156	4113
2375	78174	4079
2376	78202	4046
2377	78220	4012
2378	78245	3979
2379	78325	3949
2380	78473	3922
2381	78507	3889
2382	78534	3855
2383	78561	3822
2384	78586	3789
2385	78608	3755
2386	78630	3722
2387	78651	3688
2388	78674	3655
2389	78703	3622
2390	78735	3589
2391	78763	3556
2392	78786	3522
2393	78816	3489
2394	78843	3456
2395	78889	3424
2396	78930	3391
2397	78958	3358
2398	78985	3325
2399	79013	3292
2400	79042	3259
2401	79068	3225
2402	79097	3192
2403	79132	3160
2404	79159	3126
2405	79186	3093
2406	79209	3060
2407	79236	3027
2408	79267	2994
2409	79297	2961
2410	79327	2928
2411	79353	2895
2412	79383	2862
2413	79420	2829
2414	79446	2796
2415	79548	2765
2416	79654	2735
2417	79681	2702
2418	79707	2668
2419	79734	2635
2420	79761	2602
2421	79787	2569
2422	79814	2536
2423	79836	2503
2424	79866	2470
2425	79886	2436
2426	79909	2403
2427	79941	2370
2428	79972	2337
2429	79998	2304
2430	80025	2271
2431	80053	2238
2432	80079	2205
2433	80104	2172
2434	80135	2139
2435	80161	2106
2436	80189	2073
2437	80212	2039
2438	80239	2006
2439	80266	1973
2440	80304	1941
2441	80329	1907
2442	80351	1874
2443	80370	1841
2444	80389	1808
2445	80410	1775
2446	80440	1742
2447	80469	1709
2448	80490	1676
2449	80510	1643
2450	80577	1610
2451	80618	1578
2452	80711	1546
2453	80838	1515
2454	80863	1482
2455	80886	1449
2456	80911	1416
2457	80933	1382
2458	80967	1350
2459	80995	1317
2460	81015	1283
2461	81033	1250
2462	81050	1217
2463	81068	1184
2464	81086	1151
2465	81106	1118
2466	81126	1085
2467	81146	1052
2468	81170	1019
2469	81190	986
2470	81209	953
2471	81230	920
2472	81303	887
2473	81341	854
2474	81370	821
2475	81396	788
2476	81419	756
2477	81437	723
2478	81458	690
2479	81478	657
2480	81499	624
2481	81518	591
2482	81536	558
2483	81554	525
2484	81572	492
2485	81588	459
2486	81607	426
2487	81622	393
2488	81641	360
2489	81665	327
2490	81695	295
2491	81717	262
2492	81735	229
2493	81753	196
2494	81771	163
2495	81788	131
2496	81814	98
2497	81927	65
2498	82037	32
2499	82066	0
