iter	Logloss	Accuracy
190	0.5200794564	0.7501588815
191	0.5199630993	0.75
192	0.519759502	0.7501588815
193	0.5196078884	0.75
194	0.5194577387	0.7501588815
195	0.5189485938	0.7502383222
196	0.5187027799	0.7509532888
197	0.5186367401	0.7507149666
198	0.5185466649	0.7509532888
199	0.5184015785	0.7507944074
200	0.5182010389	0.7510327296
201	0.5180874077	0.7512710518
202	0.5179042581	0.7510327296
203	0.5177085546	0.7513504925
204	0.5173405935	0.7519065777
205	0.5172209858	0.7521448999
206	0.5169688448	0.7519065777
207	0.5169518347	0.751827137
208	0.5167311068	0.7521448999
209	0.5165297058	0.7525421036
210	0.5163574477	0.7527009851
211	0.5162091746	0.7528598665
212	0.5161480685	0.7527804258
213	0.5158878029	0.7530981888
214	0.5157475632	0.7531776295
215	0.5155877661	0.753336511
216	0.5150915666	0.7537337146
217	0.5150075743	0.7537337146
218	0.5147216946	0.7537337146
219	0.514652234	0.7535748332
220	0.5145411607	0.7540514776
221	0.5141847475	0.7542103591
222	0.5140319773	0.7543692405
223	0.5139131252	0.7540514776
224	0.5135854488	0.7544486813
225	0.5135303623	0.754528122
226	0.5134023323	0.754528122
227	0.5132946885	0.7543692405
228	0.5130728143	0.754845885
229	0.5130059773	0.754845885
230	0.512888926	0.7551636479
231	0.5127629142	0.7552430887
232	0.5126849736	0.7553225294
233	0.5124846407	0.7551636479
234	0.5122678815	0.7552430887
235	0.5118985345	0.7552430887
236	0.5118103329	0.7552430887
237	0.5116142658	0.7554019701
238	0.5115578407	0.7554019701
239	0.5111838698	0.7554019701
240	0.5109040903	0.7557991738
241	0.510821024	0.7557197331
242	0.5107376389	0.7555608516
243	0.5104135603	0.7551636479
244	0.5103330517	0.7553225294
245	0.5102443163	0.7554019701
246	0.5100537769	0.7555608516
247	0.5098994389	0.7564346997
248	0.5096972933	0.7565935812
249	0.5095973508	0.7561963775
250	0.5095018264	0.756355259
251	0.5094205141	0.7565141405
252	0.5092911432	0.7567524627
253	0.509011347	0.7571496663
254	0.5089851912	0.7571496663
255	0.5087925928	0.7571496663
256	0.508643273	0.75754687
257	0.5084957374	0.75754687
258	0.5080133529	0.7577057515
259	0.5077674548	0.7576263108
260	0.5075666562	0.7576263108
261	0.5074635457	0.7574674293
262	0.507390368	0.7577057515
263	0.5073318048	0.757864633
264	0.5072018659	0.7576263108
265	0.50716211	0.7574674293
266	0.5069193748	0.7574674293
267	0.5068464933	0.7577851922
268	0.5067591765	0.7577851922
269	0.5065840622	0.7581029552
270	0.5064909036	0.7579440737
271	0.5064100125	0.7579440737
272	0.5062582446	0.7582618367
273	0.5060499289	0.7588973626
274	0.5059647036	0.7587384811
275	0.5058827119	0.7588973626
276	0.5054684917	0.759056244
277	0.5054073399	0.759374007
278	0.5051726891	0.7595328885
279	0.5050932525	0.7592945663
280	0.5048120447	0.7596917699
281	0.5046559676	0.7594534477
282	0.5046549493	0.7594534477
283	0.5042727098	0.7596123292
284	0.5040503538	0.7596917699
285	0.5034562719	0.7598506514
286	0.5033403514	0.7600889736
287	0.5032980951	0.7599300922
288	0.5029224522	0.7600889736
289	0.5027337138	0.7597712107
290	0.5025921904	0.7597712107
291	0.502225158	0.7600095329
292	0.5021275161	0.7598506514
293	0.5019770203	0.7602478551
294	0.5017075121	0.7604067366
295	0.5016347943	0.7602478551
296	0.501496961	0.7604861773
297	0.5014539827	0.760565618
298	0.5013257213	0.7610422625
299	0.501105751	0.7609628217
300	0.501050512	0.7609628217
301	0.500686942	0.7612805847
302	0.5006169468	0.7613600254
303	0.5004053481	0.7615983476
304	0.5002926395	0.7614394662
305	0.5001572984	0.7612011439
306	0.5000404525	0.7615189069
307	0.5000392483	0.7615189069
308	0.5000001901	0.7615189069
309	0.499788058	0.7615189069
310	0.4996120373	0.7615189069
311	0.4995367789	0.7615189069
312	0.4993988356	0.7618366698
313	0.4991937559	0.7618366698
314	0.4991169588	0.7615983476
315	0.4988827855	0.7621544328
316	0.4987878659	0.7623133143
317	0.4987103825	0.762392755
318	0.4985014905	0.7627899587
319	0.4983180691	0.7627899587
320	0.4981052629	0.7632666031
321	0.4980003352	0.7632666031
322	0.4977199785	0.7635843661
323	0.4975502318	0.7632666031
324	0.4974693631	0.7631871624
325	0.497332518	0.7633460439
326	0.4972303053	0.7635843661
327	0.4971878638	0.7635049253
328	0.4970967233	0.7635843661
329	0.4969911589	0.7634254846
330	0.4968447932	0.7640610105
331	0.4967384089	0.764219892
332	0.49670613	0.7640610105
333	0.4966300782	0.7639815697
334	0.4965415366	0.7640610105
335	0.4965268174	0.764219892
336	0.4960001195	0.7646965364
337	0.4957710721	0.7646965364
338	0.4956153533	0.7649348586
339	0.4954730759	0.7650937401
340	0.4953893088	0.7649348586
341	0.4952586884	0.765411503
342	0.4951483986	0.7650142993
343	0.4950538287	0.7651731808
344	0.4949879038	0.7651731808
345	0.4949364498	0.7653320623
346	0.494727291	0.7651731808
347	0.4945328274	0.7650937401
348	0.4944705809	0.765411503
349	0.4943479803	0.7653320623
350	0.4942129604	0.7652526215
351	0.4941830548	0.7652526215
352	0.4941167875	0.7653320623
353	0.4939852115	0.7653320623
354	0.4938050201	0.765411503
355	0.4937239462	0.7655703845
356	0.4935244347	0.7659675882
357	0.4933974501	0.7661264697
358	0.4933651059	0.7661264697
359	0.4932872028	0.7658881474
360	0.4931973664	0.7662059104
361	0.4931550035	0.7661264697
362	0.492702411	0.7668414363
363	0.4926201127	0.766920877
364	0.4925529649	0.7671591992
365	0.4924780845	0.766920877
366	0.4922539207	0.7670797585
367	0.4921551238	0.7670003178
368	0.4920935123	0.7670797585
369	0.4919471376	0.76723864
370	0.4916807167	0.7670003178
371	0.4915797472	0.7671591992
372	0.49143959	0.7673975214
373	0.4914010305	0.76723864
374	0.4908410945	0.7676358437
375	0.4908172124	0.7676358437
376	0.4905831429	0.7679536066
377	0.4905409165	0.7680330473
378	0.4904016057	0.7681919288
379	0.4902387347	0.7683508103
380	0.4901772945	0.768430251
381	0.4901200853	0.7686685732
382	0.4900372468	0.7685891325
383	0.489745091	0.7678741659
384	0.489693295	0.7683508103
385	0.4896208797	0.7680330473
386	0.4895055884	0.7680330473
387	0.4894364527	0.7680330473
388	0.4893752614	0.7678741659
389	0.4893304971	0.7679536066
390	0.4892571272	0.7680330473
391	0.4891527168	0.7683508103
392	0.4890063027	0.7680330473
393	0.4887907416	0.7679536066
394	0.4887259721	0.7682713696
395	0.4886718852	0.768430251
396	0.488557551	0.7686685732
397	0.4883051945	0.7686685732
398	0.4882227101	0.7689068955
399	0.4881389709	0.768748014
400	0.4881221398	0.7688274547
401	0.4878427847	0.7689068955
402	0.4876971683	0.7692246584
403	0.4872035882	0.7693040991
404	0.4871455275	0.7693040991
405	0.4871115393	0.7695424214
406	0.4869870051	0.7696218621
407	0.4869415124	0.7696218621
408	0.4868148391	0.7694629806
409	0.4867374274	0.7696218621
410	0.4866680984	0.7696218621
411	0.4864650263	0.7698601843
412	0.4863759469	0.7698601843
413	0.4863080756	0.7698601843
414	0.4861256258	0.7700985065
415	0.4859049728	0.7706545917
416	0.4857257125	0.7708134731
417	0.4856412022	0.7712106768
418	0.4855542033	0.7707340324
419	0.4854602111	0.7708134731
420	0.4854155549	0.7710517954
421	0.4853096856	0.7711312361
422	0.4851517369	0.7711312361
423	0.4849983174	0.7710517954
424	0.4848531712	0.7711312361
425	0.4848131005	0.7710517954
426	0.4845884511	0.7713695583
427	0.4843789549	0.771766762
428	0.4842793119	0.771766762
429	0.4841844442	0.771766762
430	0.4840890043	0.7716078805
431	0.4839414834	0.7715284398
432	0.4838693752	0.7715284398
433	0.48381235	0.7716078805
434	0.4837628711	0.7716873213
435	0.483697384	0.7716873213
436	0.4835622319	0.7720845249
437	0.4834598528	0.7720050842
438	0.4833339425	0.7723228472
439	0.4831754616	0.7725611694
440	0.4830040422	0.7723228472
441	0.4828302067	0.7722434064
442	0.4827473017	0.7721639657
443	0.482690425	0.7721639657
444	0.4826146592	0.7724022879
445	0.4825582545	0.7726406101
446	0.4824627385	0.7727200508
447	0.4823871754	0.7727994916
448	0.4823739729	0.7727994916
449	0.4822966892	0.7728789323
450	0.4822134354	0.7731172545
451	0.4820438862	0.7731172545
452	0.4819990685	0.7730378138
453	0.4818749448	0.7733555767
454	0.4816930604	0.773593899
455	0.4815497262	0.7735144582
456	0.4813304666	0.7733555767
457	0.4812542745	0.7731966953
458	0.4810597741	0.7734350175
459	0.4808767144	0.7737527804
460	0.4807081141	0.7740705434
461	0.480464885	0.7738322212
462	0.480370762	0.7741499841
463	0.4802778179	0.7739116619
464	0.4802656042	0.7739116619
465	0.4802058523	0.7741499841
466	0.4800590994	0.7743883063
467	0.4798744726	0.7745471878
468	0.4797927691	0.7744677471
469	0.4797825247	0.7744677471
470	0.4796979759	0.7746266285
471	0.479673385	0.7744677471
472	0.4796144264	0.7744677471
473	0.4795976538	0.7745471878
474	0.4794922063	0.7746266285
475	0.4793665515	0.7746266285
476	0.4792861355	0.7746266285
477	0.4791439598	0.77478551
478	0.4790227089	0.7752621544
479	0.4788913953	0.7752621544
480	0.478784191	0.775103273
481	0.4786973388	0.7751827137
482	0.4786864518	0.7752621544
483	0.4785330796	0.7755799174
484	0.4784686063	0.7758182396
485	0.4784180576	0.7758182396
486	0.4783955594	0.7758182396
487	0.478284774	0.776294884
488	0.4780853168	0.7762154433
489	0.4780103643	0.776294884
490	0.4779390052	0.7764537655
491	0.4778463287	0.7765332062
492	0.4777308904	0.7764537655
493	0.4776120291	0.7763743248
494	0.4775389385	0.7762154433
495	0.4774157227	0.776294884
496	0.4772851915	0.7765332062
497	0.4771589915	0.7764537655
498	0.4770726536	0.776294884
499	0.47679926	0.7763743248
500	0.4766594201	0.7764537655
501	0.4765877139	0.7764537655
502	0.4761947386	0.7766920877
503	0.4761200389	0.776612647
504	0.4760728531	0.7763743248
505	0.4759405244	0.776294884
506	0.4758391378	0.7763743248
507	0.4758367783	0.7763743248
508	0.4757661104	0.7764537655
509	0.4757064721	0.7764537655
510	0.4754880825	0.7763743248
511	0.4752497988	0.7766920877
512	0.475115215	0.7764537655
513	0.4749522082	0.7767715284
514	0.474798683	0.7776453765
515	0.4747145273	0.7769304099
516	0.4746724332	0.7773276136
517	0.4745615915	0.7772481729
518	0.4744947189	0.7775659358
519	0.4744289524	0.7775659358
520	0.4741541749	0.7776453765
521	0.474099779	0.7777248173
522	0.4740353149	0.7776453765
523	0.4739908923	0.777804258
524	0.47386076	0.7778836988
525	0.4737859409	0.777804258
526	0.4737153106	0.7784397839
527	0.4736004006	0.7783603432
528	0.473520043	0.7785192247
529	0.4733343988	0.777804258
530	0.4732085741	0.778122021
531	0.4731644185	0.7782809024
532	0.4730393219	0.7782809024
533	0.472949917	0.7783603432
534	0.4728881812	0.7784397839
535	0.4727659028	0.7785192247
536	0.4726683611	0.7785192247
537	0.4725505748	0.7783603432
538	0.472504051	0.7786781061
539	0.4724316633	0.7787575469
540	0.4724012677	0.7789164283
541	0.4722706348	0.7785986654
542	0.4722087498	0.7786781061
543	0.4720599954	0.7786781061
544	0.4719757496	0.7783603432
545	0.4719033522	0.7785986654
546	0.4717286785	0.7790753098
547	0.4716323229	0.7789958691
548	0.4715655836	0.7787575469
549	0.4715194315	0.7788369876
550	0.4713509786	0.779313632
551	0.4712521012	0.7792341913
552	0.4710381103	0.7787575469
553	0.4709751173	0.7792341913
554	0.4707624091	0.779313632
555	0.4707400635	0.7792341913
556	0.470679244	0.7794725135
557	0.4705691801	0.779313632
558	0.4705112592	0.7792341913
559	0.4704612086	0.7795519542
560	0.4703769039	0.7795519542
561	0.4702991327	0.7791547506
562	0.4702244233	0.7792341913
563	0.4701036264	0.7792341913
564	0.4699952613	0.7797108357
565	0.469901288	0.7794725135
566	0.4697366594	0.779631395
567	0.4697005726	0.7797902765
568	0.4696978781	0.7797902765
569	0.4695781541	0.779631395
570	0.4695153726	0.7799491579
571	0.4693807247	0.7797902765
572	0.4691754267	0.7793930728
573	0.4691333642	0.779313632
574	0.4689433694	0.7791547506
575	0.4688737212	0.779631395
576	0.4687941375	0.7793930728
577	0.4687320338	0.7795519542
578	0.4686003618	0.7798697172
579	0.4685680521	0.779631395
580	0.4684997078	0.7798697172
581	0.4684140964	0.7800285987
582	0.4683878113	0.7799491579
583	0.4683396837	0.7803463616
584	0.4682081843	0.7803463616
585	0.4681177397	0.7807435653
586	0.4680791266	0.7805052431
587	0.4680316303	0.7804258024
588	0.4678934011	0.780823006
589	0.4677697569	0.7809024468
590	0.4676577807	0.7809024468
591	0.4675479379	0.781140769
592	0.4674963829	0.7812996505
593	0.4673735895	0.7814585319
594	0.467318381	0.7812996505
595	0.467251136	0.7812996505
596	0.4671908397	0.781140769
597	0.4671531139	0.7813790912
598	0.4670559824	0.7814585319
599	0.466931563	0.7813790912
600	0.4668064257	0.7816968541
601	0.4666758316	0.7816174134
602	0.4665948461	0.7816968541
603	0.4665575106	0.7818557356
604	0.4664755023	0.7816174134
605	0.4663912171	0.7814585319
606	0.4663246436	0.7813790912
607	0.4662595123	0.7816968541
608	0.466195183	0.7815379727
609	0.4661287713	0.7816174134
610	0.4659894855	0.7817762949
611	0.4659248639	0.7816174134
612	0.4658151791	0.7817762949
613	0.4657255692	0.7819351764
614	0.4656338538	0.7822529393
615	0.4655934765	0.7821734986
616	0.4655244662	0.7824118208
617	0.4654539798	0.78233238
618	0.4653746943	0.7824118208
619	0.4653467857	0.78233238
620	0.4652736129	0.7824118208
621	0.4651998236	0.7825707023
622	0.4651961998	0.7825707023
623	0.4650635832	0.7832062282
624	0.4649467152	0.7829679059
625	0.4648985711	0.7831267874
626	0.4646569227	0.7833651096
627	0.4645948123	0.7835239911
628	0.4645457649	0.7835239911
629	0.4644794985	0.7834445504
630	0.4644136521	0.7833651096
631	0.4641375989	0.7832856689
632	0.4640573144	0.7831267874
633	0.4640145459	0.7832062282
634	0.4639960343	0.7832062282
635	0.4639410744	0.7832062282
636	0.4638890317	0.7832856689
637	0.4638269409	0.7832062282
638	0.4637447957	0.7831267874
639	0.4637062923	0.7832062282
640	0.4636815818	0.7830473467
641	0.4636570983	0.7831267874
642	0.463541687	0.7836034318
643	0.4634829529	0.7836034318
644	0.4634264571	0.7836034318
645	0.4633070028	0.7836034318
646	0.4632782058	0.7837623133
647	0.4631297775	0.7838417541
648	0.4630653418	0.7840800763
649	0.4630028367	0.7842389577
650	0.4628224466	0.7840006355
651	0.4627566268	0.784159517
652	0.4626549657	0.784159517
653	0.4626158132	0.7843183985
654	0.4625699545	0.784159517
655	0.4625510427	0.7842389577
656	0.4623468868	0.7844772799
657	0.4623186765	0.7846361614
658	0.4622712422	0.7844772799
659	0.4622422676	0.7845567207
660	0.4621536767	0.7845567207
661	0.4621034932	0.7845567207
662	0.4618464272	0.7854305688
663	0.4618237378	0.7854305688
664	0.461763312	0.7854305688
665	0.4616482959	0.7851922466
666	0.4615566314	0.7852716873
667	0.4614858522	0.7849539244
668	0.4613899789	0.7849539244
669	0.4613518478	0.7847950429
670	0.4613016027	0.7850333651
671	0.4612215499	0.7853511281
672	0.4610946486	0.7852716873
673	0.4610181151	0.7854305688
674	0.4609639741	0.7853511281
675	0.4608960196	0.7853511281
676	0.4607905897	0.7853511281
677	0.4605509594	0.7857483317
678	0.4605055047	0.7859072132
679	0.4604443801	0.7863044169
680	0.4603926145	0.7863838576
681	0.4603518965	0.7864632984
682	0.4603091056	0.7864632984
683	0.4602504158	0.7865427391
684	0.4601101922	0.7865427391
685	0.4600472525	0.7863838576
686	0.4599295441	0.7864632984
687	0.459891195	0.7863838576
688	0.4598131452	0.7864632984
689	0.4597555976	0.7865427391
690	0.4596919955	0.7867016206
691	0.4596438724	0.7867016206
692	0.4595905713	0.7867810613
693	0.4595210968	0.7868605021
694	0.459427609	0.7867016206
695	0.4593314879	0.787178265
696	0.4592549989	0.7872577058
697	0.4592332507	0.7872577058
698	0.4592038867	0.7873371465
699	0.4591566425	0.7872577058
700	0.4590271478	0.787496028
701	0.4589395158	0.7874165872
702	0.4588348003	0.7875754687
703	0.4588046972	0.7875754687
704	0.4587909981	0.787496028
705	0.4587351324	0.7875754687
706	0.4586871732	0.7874165872
707	0.4585663417	0.7878137909
708	0.4584987438	0.7876549094
709	0.4584465784	0.7876549094
710	0.4583999323	0.7878137909
711	0.4583631578	0.7878932316
712	0.4582934399	0.7879726724
713	0.4582606539	0.7882109946
714	0.4581734885	0.7880521131
715	0.4581213719	0.7881315539
716	0.4580768	0.7878932316
717	0.4580457444	0.7880521131
718	0.4578088051	0.7882109946
719	0.4577732267	0.7880521131
720	0.4577122228	0.7879726724
721	0.4575737623	0.7877343502
722	0.4575420356	0.7881315539
723	0.457451463	0.7878932316
724	0.4574028324	0.7877343502
725	0.4572809753	0.7876549094
726	0.4571779019	0.7879726724
727	0.4570583286	0.7877343502
728	0.4568796904	0.7881315539
729	0.4568404618	0.7884493168
730	0.4568147779	0.7883698761
731	0.4567724189	0.7886081983
732	0.4566875514	0.7886081983
733	0.4566109175	0.7882904353
734	0.4565050716	0.7883698761
735	0.4564690589	0.7885287575
736	0.4564059925	0.7886081983
737	0.4563844258	0.7886081983
738	0.4563305365	0.7886081983
739	0.4562450884	0.7886081983
740	0.4562158307	0.7886081983
741	0.4561672313	0.7888465205
742	0.4560766313	0.7888465205
743	0.4560431337	0.7888465205
744	0.455960625	0.7888465205
745	0.4559288853	0.7890848427
746	0.4558661122	0.7891642834
747	0.4558170675	0.7892437242
748	0.4556908166	0.7891642834
749	0.4556155376	0.7893231649
750	0.4555390196	0.7894820464
751	0.4554890805	0.7894820464
752	0.455388088	0.7896409279
753	0.4553235478	0.7897203686
754	0.4552639531	0.7895614871
755	0.4552240113	0.7894026057
756	0.4551330339	0.7895614871
757	0.4551000143	0.7898792501
758	0.4550138027	0.7898792501
759	0.4549187086	0.7901175723
760	0.4548865004	0.7901175723
761	0.4548059183	0.7900381316
762	0.4547721204	0.7899586908
763	0.454683446	0.790197013
764	0.4545730526	0.7902764538
765	0.4545576701	0.790197013
766	0.4544702148	0.790197013
767	0.4544281991	0.7899586908
768	0.4544008389	0.7899586908
769	0.454273251	0.7902764538
770	0.4542061885	0.7902764538
771	0.4541402386	0.7904353352
772	0.4539754468	0.7909119797
773	0.4539566218	0.7908325389
774	0.4539082833	0.7907530982
775	0.4538573081	0.7909914204
776	0.4538429647	0.7905942167
777	0.4537667214	0.7908325389
778	0.4536921313	0.7909914204
779	0.4536345208	0.7911503019
780	0.4535233272	0.7911503019
781	0.4533062043	0.7914680648
782	0.4532425784	0.7916269463
783	0.4531762709	0.7917858278
784	0.4531483288	0.7918652685
785	0.4531100966	0.7919447092
786	0.4530468851	0.7919447092
787	0.4530219071	0.7919447092
788	0.4529743482	0.79202415
789	0.4529321295	0.7917858278
790	0.4528652081	0.7916269463
791	0.4527227547	0.791706387
792	0.4526835196	0.791706387
793	0.4526204638	0.7917858278
794	0.4525875649	0.791706387
795	0.4525172164	0.7918652685
796	0.4524252745	0.79202415
797	0.4523844984	0.7921830315
798	0.4523197511	0.7922624722
799	0.4523009977	0.7921830315
800	0.4522632007	0.7921035907
801	0.4522178006	0.79202415
802	0.45217254	0.79202415
803	0.4520650826	0.7921830315
804	0.4518515939	0.7924213537
805	0.4517335632	0.7925802351
806	0.4516771481	0.7928185574
807	0.4516467667	0.7928185574
808	0.4515789895	0.7928185574
809	0.4515249853	0.7928979981
810	0.4514825195	0.7928979981
811	0.4514138984	0.7930568796
812	0.4513614302	0.7928185574
813	0.451308495	0.7929774388
814	0.4512658935	0.7928979981
815	0.451170257	0.7930568796
816	0.4510780187	0.7928979981
817	0.4510215939	0.7928979981
818	0.450992331	0.7928185574
819	0.450899589	0.7928979981
820	0.4508557019	0.7928979981
821	0.450743031	0.7926596759
822	0.4507227322	0.7923419129
823	0.4506908151	0.7925802351
824	0.4506302818	0.7926596759
825	0.4505901932	0.7928185574
826	0.450510277	0.7926596759
827	0.4504544107	0.7925802351
828	0.4504381177	0.7924213537
829	0.4503270992	0.7928185574
830	0.4502835482	0.7927391166
831	0.4502430678	0.7927391166
832	0.4501935028	0.7926596759
833	0.4501469037	0.7928185574
834	0.4500760686	0.7928185574
835	0.4500002102	0.7930568796
836	0.4499105339	0.7926596759
837	0.4498265391	0.7928979981
838	0.4496913545	0.7932952018
839	0.4496244779	0.7931363203
840	0.4495770198	0.7931363203
841	0.4495534852	0.7931363203
842	0.4495258786	0.7931363203
843	0.4494672212	0.793215761
844	0.4493924302	0.7933746425
845	0.4493266333	0.7931363203
846	0.4491724974	0.7930568796
847	0.4491413666	0.7931363203
848	0.449095037	0.793215761
849	0.4490592195	0.793215761
850	0.4490051488	0.7932952018
851	0.4489572853	0.7932952018
852	0.4486996396	0.793533524
853	0.4486482942	0.7936924055
854	0.448598591	0.7938512869
855	0.4485535166	0.7940101684
856	0.4484376782	0.7940101684
857	0.4484043867	0.7942484906
858	0.4483175047	0.7940896092
859	0.4482153441	0.7940896092
860	0.4481446674	0.7941690499
861	0.4480578565	0.7942484906
862	0.4480352975	0.7940896092
863	0.4479351256	0.7941690499
864	0.4478422497	0.7944073721
865	0.4477819906	0.7944868128
866	0.4477124772	0.7944073721
867	0.4476356055	0.7944868128
868	0.4475355122	0.794725135
869	0.4473426793	0.7948045758
870	0.447263423	0.7949634573
871	0.4471706764	0.795042898
872	0.4470547826	0.7952812202
873	0.4470175518	0.7951223387
874	0.4470059571	0.7952017795
875	0.4469356607	0.7954401017
876	0.446897907	0.7955989832
877	0.4468643307	0.7955989832
878	0.4468156573	0.7957578646
879	0.4466859014	0.7952812202
880	0.4466281171	0.7953606609
881	0.4465047157	0.7952812202
882	0.4464505397	0.7948840165
883	0.4464042633	0.795042898
