iter	Passed	Remaining
470	10001	43085
471	10018	43044
472	10035	43005
473	10049	42953
474	10067	42918
475	10091	42911
476	10110	42877
477	10130	42852
478	10150	42825
479	10170	42800
480	10191	42778
481	10209	42744
482	10227	42709
483	10274	42797
484	10298	42785
485	10313	42739
486	10329	42695
487	10346	42657
488	10362	42613
489	10386	42607
490	10401	42560
491	10417	42517
492	10434	42477
493	10452	42442
494	10470	42408
495	10491	42387
496	10508	42350
497	10523	42304
498	10540	42265
499	10563	42252
500	10587	42246
501	10603	42202
502	10620	42164
503	10636	42125
504	10653	42086
505	10673	42061
506	10698	42053
507	10719	42035
508	10743	42022
509	10765	42007
510	10793	42013
511	10810	41974
512	10827	41939
513	10845	41904
514	10864	41876
515	10885	41855
516	10902	41816
517	10918	41777
518	10935	41740
519	10953	41705
520	10974	41687
521	10997	41672
522	11013	41630
523	11029	41593
524	11049	41568
525	11070	41544
526	11090	41519
527	11107	41486
528	11123	41444
529	11141	41411
530	11157	41374
531	11180	41357
532	11196	41319
533	11214	41286
534	11229	41244
535	11250	41224
536	11313	41357
537	11332	41326
538	11349	41291
539	11368	41264
540	11391	41248
541	11407	41211
542	11424	41173
543	11439	41132
544	11464	41125
545	11488	41112
546	11505	41077
547	11524	41049
548	11542	41020
549	11562	40992
550	11588	40990
551	11606	40959
552	11626	40933
553	11643	40898
554	11675	40915
555	11690	40873
556	11705	40833
557	11726	40812
558	11750	40799
559	11777	40800
560	11797	40776
561	11817	40751
562	11834	40716
563	11851	40682
564	11875	40669
565	11892	40637
566	11909	40602
567	11927	40570
568	11944	40536
569	11972	40537
570	11987	40498
571	12003	40459
572	12021	40429
573	12038	40393
574	12057	40366
575	12081	40357
576	12100	40326
577	12118	40296
578	12136	40267
579	12155	40237
580	12177	40220
581	12196	40192
582	12211	40154
583	12230	40125
584	12246	40090
585	12274	40089
586	12295	40071
587	12349	40155
588	12375	40152
589	12391	40116
590	12411	40089
591	12425	40048
592	12442	40012
593	12465	40000
594	12487	39980
595	12504	39948
596	12520	39910
597	12536	39874
598	12554	39842
599	12576	39825
600	12594	39796
601	12612	39765
602	12629	39730
603	12644	39693
604	12671	39691
605	12690	39664
606	12708	39632
607	12724	39597
608	12741	39564
609	12768	39560
610	12797	39563
611	12817	39542
612	12837	39518
613	12855	39489
614	12882	39485
615	12907	39475
616	12927	39454
617	12947	39428
618	12973	39423
619	12991	39394
620	13009	39364
621	13026	39330
622	13043	39298
623	13067	39286
624	13086	39260
625	13104	39229
626	13121	39197
627	13138	39164
628	13309	39590
629	13388	39741
630	13413	39729
631	13434	39707
632	13464	39713
633	13484	39687
634	13506	39667
635	13582	39806
636	13603	39786
637	13626	39769
638	13652	39761
639	13676	39748
640	13692	39711
641	13708	39674
642	13726	39642
643	13838	39882
644	13911	40008
645	13982	40130
646	14026	40170
647	14055	40170
648	14071	40132
649	14089	40102
650	14106	40066
651	14125	40035
652	14143	40003
653	14164	39980
654	14180	39942
655	14195	39902
656	14213	39872
657	14230	39836
658	14246	39800
659	14268	39777
660	14290	39759
661	14308	39726
662	14326	39694
663	14346	39668
664	14369	39651
665	14418	39705
666	14435	39671
667	14461	39661
668	14487	39651
669	14513	39642
670	14542	39640
671	14576	39650
672	14600	39634
673	14623	39619
674	14648	39606
675	14672	39589
676	14694	39568
677	14716	39547
678	14740	39532
679	14768	39528
680	14786	39495
681	14804	39464
682	14826	39443
683	14861	39456
684	14890	39454
685	14914	39437
686	14943	39435
687	14971	39431
688	14992	39406
689	15014	39386
690	15036	39364
691	15065	39362
692	15090	39348
693	15111	39325
694	15133	39302
695	15155	39283
696	15171	39245
697	15187	39210
698	15205	39177
699	15225	39151
700	15246	39127
701	15269	39108
702	15289	39083
703	15308	39053
704	15327	39025
705	15364	39042
706	15388	39026
707	15443	39089
708	15466	39068
709	15482	39034
710	15499	39000
711	15518	38970
712	15537	38941
713	15560	38923
714	15580	38896
715	15602	38876
716	15620	38843
717	15639	38814
718	15671	38820
719	15689	38788
720	15704	38750
721	15721	38717
722	15745	38698
723	15766	38675
724	15783	38642
725	15799	38606
726	15817	38575
727	15835	38544
728	15861	38532
729	15883	38512
730	15905	38491
731	15925	38465
732	15952	38456
733	15972	38430
734	15989	38396
735	16007	38365
736	16025	38334
737	16051	38323
738	16069	38293
739	16087	38262
740	16105	38232
741	16125	38206
742	16152	38197
743	16168	38160
744	16182	38121
745	16200	38090
746	16215	38053
747	16233	38022
748	16257	38005
749	16276	37979
750	16293	37945
751	16309	37911
752	16328	37882
753	16354	37870
754	16372	37840
755	16388	37807
756	16406	37776
757	16426	37750
758	16479	37801
759	16508	37796
760	16537	37790
761	16576	37807
762	16603	37799
763	16623	37772
764	16655	37774
765	16677	37752
766	16695	37721
767	16713	37692
768	16733	37665
769	16755	37645
770	16773	37614
771	16790	37583
772	16808	37553
773	16826	37522
774	16849	37504
775	16867	37474
776	16885	37443
777	16906	37419
778	16931	37404
779	16953	37385
780	16975	37362
781	16993	37332
782	17012	37304
783	17036	37289
784	17056	37264
785	17073	37231
786	17088	37195
787	17104	37160
788	17123	37132
789	17149	37120
790	17165	37087
791	17185	37060
792	17201	37027
793	17218	36996
794	17242	36979
795	17262	36953
796	17283	36930
797	17298	36895
798	17316	36866
799	17343	36854
800	17359	36820
801	17377	36791
802	17392	36756
803	17409	36724
804	17429	36698
805	17456	36688
806	17517	36749
807	17539	36729
808	17563	36711
809	17584	36688
810	17605	36665
811	17629	36649
812	17647	36618
813	17670	36599
814	17686	36567
815	17705	36538
816	17724	36512
817	17746	36490
818	17764	36461
819	17779	36426
820	17795	36392
821	17811	36359
822	17835	36343
823	17850	36308
824	17866	36274
825	17880	36237
826	17896	36204
827	17914	36175
828	17944	36170
829	17968	36153
830	18104	36362
831	18143	36373
832	18176	36374
833	18194	36346
834	18210	36312
835	18236	36299
836	18254	36269
837	18269	36234
838	18286	36201
839	18303	36171
840	18323	36146
841	18342	36118
842	18360	36089
843	18378	36060
844	18395	36028
845	18413	36000
846	18438	35985
847	18456	35955
848	18477	35931
849	18633	36170
850	18673	36183
851	18690	36151
852	18707	36121
853	18732	36104
854	18754	36082
855	18774	36056
856	18790	36024
857	18809	35996
858	18836	35983
859	18852	35951
860	18869	35919
861	18886	35888
862	18903	35858
863	18924	35833
864	18943	35807
865	18959	35772
866	18976	35743
867	18994	35713
868	19012	35684
869	19036	35665
870	19057	35643
871	19079	35620
872	19102	35601
873	19123	35578
874	19148	35561
875	19168	35536
876	19187	35508
877	19203	35476
878	19227	35457
879	19243	35425
880	19266	35406
881	19285	35378
882	19303	35349
883	19323	35323
884	19346	35304
885	19371	35289
886	19397	35274
887	19428	35268
888	19455	35256
889	19482	35243
890	19506	35225
891	19535	35217
892	19558	35195
893	19578	35171
894	19596	35141
895	19615	35114
896	19635	35090
897	19705	35153
898	19732	35141
899	19748	35107
900	19764	35075
901	19780	35043
902	19794	35007
903	19816	34985
904	19838	34964
905	19857	34936
906	19873	34903
907	19889	34872
908	19906	34841
909	19929	34821
910	19945	34789
911	19961	34757
912	19977	34725
913	19993	34694
914	20018	34676
915	20038	34651
916	20057	34625
917	20075	34596
918	20093	34568
919	20112	34540
920	20144	34536
921	20169	34519
922	20195	34505
923	20230	34506
924	20259	34496
925	20286	34483
926	20318	34478
927	20353	34478
928	20379	34462
929	20409	34455
930	20437	34442
931	20460	34422
932	20484	34403
933	20507	34384
934	20533	34368
935	20551	34339
936	20568	34310
937	20584	34277
938	20604	34253
939	20628	34234
940	20646	34206
941	20663	34176
942	20678	34142
943	20698	34116
944	20755	34152
945	20773	34124
946	20789	34093
947	20809	34067
948	20828	34040
949	20843	34008
950	20863	33982
951	20877	33948
952	20894	33918
953	20918	33899
954	20938	33873
955	20959	33850
956	20975	33818
957	20992	33789
958	21017	33773
959	21037	33747
960	21055	33718
961	21071	33688
962	21089	33659
963	21119	33651
964	21137	33623
965	21159	33600
966	21189	33592
967	21220	33585
968	21247	33571
969	21270	33551
970	21293	33530
971	21317	33511
972	21335	33483
973	21353	33455
974	21371	33426
975	21389	33399
976	21420	33391
977	21436	33360
978	21451	33327
979	21466	33295
980	21484	33266
981	21500	33236
982	21523	33216
983	21545	33193
984	21561	33163
985	21578	33134
986	21599	33110
987	21623	33091
988	21642	33065
989	21660	33037
990	21678	33009
991	21698	32984
992	21720	32963
993	21774	32990
994	21798	32971
995	21819	32948
996	21833	32914
997	21849	32883
998	21863	32850
999	21883	32824
1000	21909	32808
1001	21926	32780
1002	21943	32751
1003	21959	32721
1004	21973	32687
1005	21991	32658
1006	22010	32633
1007	22032	32612
1008	22053	32588
1009	22067	32555
1010	22083	32524
1011	22111	32511
1012	22128	32482
1013	22144	32452
1014	22161	32423
1015	22177	32393
1016	22204	32379
1017	22227	32359
1018	22250	32338
1019	22271	32316
1020	22295	32296
1021	22316	32274
1022	22332	32244
1023	22348	32213
1024	22366	32185
1025	22384	32158
1026	22408	32140
1027	22426	32112
1028	22442	32082
1029	22462	32058
1030	22479	32029
1031	22525	32041
1032	22550	32024
1033	22566	31994
1034	22582	31964
1035	22606	31945
1036	22624	31918
1037	22641	31889
1038	22664	31869
1039	22691	31854
1040	22718	31840
1041	22741	31821
1042	22755	31788
1043	22784	31776
1044	22839	31800
1045	22858	31774
1046	22878	31749
1047	22902	31731
1048	22921	31705
1049	22936	31674
1050	22953	31645
1051	22968	31614
1052	22985	31586
1053	23010	31568
1054	23028	31542
1055	23044	31511
1056	23059	31480
1057	23076	31451
1058	23096	31428
1059	23115	31402
1060	23133	31375
1061	23149	31345
1062	23165	31315
1063	23184	31289
1064	23207	31270
1065	23224	31242
1066	23249	31224
1067	23270	31202
1068	23295	31184
1069	23321	31167
1070	23341	31143
1071	23356	31112
1072	23373	31085
1073	23398	31066
1074	23418	31042
1075	23433	31011
1076	23450	30984
1077	23465	30953
1078	23481	30924
1079	23505	30905
1080	23523	30879
1081	23541	30852
1082	23558	30823
1083	23574	30794
1084	23597	30775
1085	23621	30755
1086	23651	30744
1087	23673	30723
1088	23694	30699
1089	23712	30673
1090	23731	30648
1091	23748	30620
1092	23769	30598
1093	23791	30576
1094	23816	30559
1095	23875	30584
1096	23899	30565
1097	23918	30540
1098	23935	30512
1099	23953	30486
1100	23972	30461
1101	23997	30442
1102	24016	30417
1103	24032	30389
1104	24050	30362
1105	24068	30335
1106	24084	30306
1107	24105	30284
1108	24121	30255
1109	24138	30227
1110	24155	30199
1111	24173	30173
1112	24194	30150
1113	24219	30133
1114	24240	30110
1115	24257	30083
1116	24284	30067
1117	24311	30052
1118	24339	30037
1119	24358	30012
1120	24377	29987
1121	24398	29965
1122	24415	29938
1123	24433	29911
1124	24448	29881
1125	24464	29853
1126	24498	29845
1127	24524	29828
1128	24549	29811
1129	24566	29783
1130	24593	29769
1131	24611	29742
1132	24631	29718
1133	24648	29691
1134	24666	29665
1135	24693	29649
1136	24710	29622
1137	24725	29592
1138	24744	29566
1139	24762	29540
1140	24779	29513
1141	24801	29492
1142	24817	29464
1143	24836	29438
1144	24890	29455
1145	24918	29441
1146	24934	29412
1147	24950	29384
1148	24972	29362
1149	24999	29347
1150	25016	29320
1151	25033	29292
1152	25050	29265
1153	25065	29236
1154	25089	29216
1155	25104	29186
1156	25120	29159
1157	25138	29132
1158	25154	29105
1159	25174	29080
1160	25200	29064
1161	25219	29038
1162	25236	29011
1163	25255	28987
1164	25278	28967
1165	25299	28944
1166	25320	28921
1167	25342	28900
1168	25365	28880
1169	25396	28869
1170	25413	28842
1171	25431	28816
1172	25448	28789
1173	25465	28763
1174	25492	28746
1175	25513	28723
1176	25528	28695
1177	25545	28668
1178	25561	28639
1179	25583	28619
1180	25603	28594
1181	25619	28567
1182	25639	28543
1183	25660	28521
1184	25686	28504
1185	25702	28476
1186	25719	28449
1187	25734	28420
1188	25752	28394
1189	25771	28370
1190	25792	28347
1191	25809	28321
1192	25825	28293
1193	25842	28267
1194	25858	28238
1195	25884	28221
1196	25956	28255
1197	25982	28237
1198	26010	28223
1199	26037	28207
1200	26064	28191
1201	26100	28184
1202	26126	28168
1203	26153	28151
1204	26186	28141
1205	26205	28117
1206	26227	28096
1207	26251	28076
1208	26275	28057
1209	26302	28041
1210	26320	28015
1211	26339	27991
1212	26359	27967
1213	26385	27950
1214	26417	27939
1215	26440	27918
1216	26457	27892
1217	26486	27877
1218	26517	27866
1219	26540	27846
1220	26558	27820
1221	26586	27804
1222	26609	27784
1223	26625	27756
1224	26641	27729
1225	26660	27704
1226	26687	27688
1227	26707	27663
1228	26722	27635
1229	26737	27607
1230	26756	27581
1231	26781	27563
1232	26799	27538
1233	26814	27510
1234	26830	27482
1235	26848	27456
1236	26875	27439
1237	26894	27415
1238	26911	27389
1239	26928	27362
1240	26998	27389
1241	27016	27364
1242	27033	27338
1243	27050	27311
1244	27071	27288
1245	27090	27264
1246	27105	27236
1247	27121	27208
1248	27139	27183
1249	27157	27157
1250	27182	27139
1251	27200	27113
1252	27225	27094
1253	27243	27069
1254	27260	27043
1255	27283	27022
1256	27300	26996
1257	27315	26968
1258	27332	26941
1259	27348	26914
1260	27369	26892
1261	27391	26870
1262	27414	26849
1263	27438	26831
1264	27465	26813
1265	27494	26799
1266	27512	26774
1267	27534	26752
1268	27549	26724
1269	27575	26707
1270	27594	26682
1271	27611	26656
1272	27629	26631
1273	27660	26618
1274	27683	26597
1275	27699	26571
1276	27718	26546
1277	27735	26520
1278	27751	26492
1279	27773	26471
1280	27788	26444
1281	27805	26416
1282	27820	26389
1283	27838	26363
1284	27854	26337
1285	27878	26317
1286	27897	26293
1287	27914	26267
1288	27933	26243
1289	27952	26218
1290	28091	26307
1291	28144	26314
1292	28249	26370
1293	28319	26393
1294	28348	26378
1295	28374	26360
1296	28400	26342
1297	28425	26322
1298	28441	26296
1299	28466	26277
1300	28485	26252
1301	28502	26226
1302	28520	26200
1303	28537	26174
1304	28561	26153
1305	28586	26135
1306	28608	26113
1307	28632	26093
1308	28662	26078
1309	28686	26058
1310	28711	26039
1311	28733	26017
1312	28756	25996
1313	28787	25983
1314	28814	25966
1315	28832	25940
1316	28863	25926
1317	28889	25908
1318	28908	25884
1319	28926	25858
1320	28943	25832
1321	28971	25816
1322	28988	25789
1323	29004	25762
1324	29022	25736
1325	29039	25710
1326	29063	25690
1327	29087	25670
1328	29111	25650
1329	29176	25666
1330	29196	25643
1331	29214	25617
1332	29232	25592
1333	29248	25565
1334	29269	25542
1335	29286	25516
1336	29302	25489
1337	29320	25464
1338	29340	25440
1339	29370	25424
1340	29392	25403
1341	29414	25381
1342	29443	25365
1343	29469	25346
1344	29490	25324
1345	29507	25298
1346	29523	25271
1347	29542	25246
1348	29566	25226
1349	29584	25201
1350	29606	25179
1351	29628	25157
1352	29653	25138
1353	29679	25120
1354	29697	25095
1355	29714	25068
1356	29732	25043
1357	29748	25016
1358	29771	24995
1359	29786	24968
1360	29804	24942
1361	29820	24916
1362	29835	24888
1363	29856	24866
1364	29874	24840
1365	29889	24813
1366	29904	24785
1367	29921	24759
1368	29941	24736
1369	29963	24714
1370	29982	24690
1371	30001	24665
1372	30018	24639
1373	30033	24612
1374	30056	24591
1375	30076	24568
1376	30093	24542
1377	30110	24516
1378	30126	24490
1379	30147	24467
1380	30173	24448
1381	30235	24459
1382	30260	24440
1383	30286	24422
1384	30309	24400
1385	30334	24381
1386	30361	24363
1387	30382	24340
1388	30398	24314
1389	30416	24289
1390	30434	24264
1391	30460	24245
1392	30482	24224
1393	30498	24197
1394	30515	24171
1395	30532	24145
1396	30553	24123
1397	30571	24098
1398	30586	24071
1399	30604	24046
1400	30622	24021
1401	30655	24008
1402	30685	23992
1403	30707	23970
1404	30726	23947
1405	30749	23926
1406	30769	23902
1407	30789	23879
1408	30807	23854
1409	30822	23826
1410	30846	23806
1411	30865	23783
1412	30882	23757
1413	30901	23733
1414	30922	23711
1415	30947	23691
1416	30964	23665
1417	30983	23641
1418	31000	23616
1419	31018	23591
1420	31034	23564
1421	31056	23543
1422	31075	23519
1423	31090	23492
1424	31104	23464
1425	31121	23439
1426	31141	23415
1427	31164	23395
1428	31183	23371
1429	31207	23350
1430	31270	23359
1431	31291	23337
1432	31307	23311
1433	31322	23284
1434	31342	23261
1435	31376	23248
1436	31396	23224
1437	31417	23202
1438	31439	23181
1439	31478	23171
1440	31504	23152
1441	31529	23133
1442	31559	23117
1443	31583	23097
1444	31609	23078
1445	31644	23065
1446	31679	23053
1447	31711	23039
1448	31749	23028
1449	31779	23012
1450	31801	22990
1451	31823	22969
1452	31852	22952
1453	31874	22930
1454	31895	22907
1455	31919	22887
1456	31950	22871
1457	31968	22847
1458	31982	22819
1459	32000	22794
1460	32017	22769
1461	32041	22748
1462	32059	22724
1463	32077	22699
1464	32095	22675
1465	32115	22651
1466	32137	22629
1467	32157	22606
1468	32174	22581
1469	32194	22558
1470	32211	22532
1471	32230	22508
1472	32296	22517
1473	32324	22499
1474	32350	22480
1475	32366	22454
1476	32382	22428
1477	32398	22402
1478	32420	22380
1479	32444	22360
1480	32463	22336
1481	32481	22311
1482	32496	22284
1483	32513	22259
1484	32532	22235
1485	32552	22212
1486	32572	22189
1487	32592	22166
1488	32609	22141
1489	32626	22116
1490	32646	22092
1491	32662	22067
1492	32679	22041
1493	32694	22015
1494	32710	21989
1495	32737	21970
1496	32763	21951
1497	32788	21932
1498	32806	21907
1499	32827	21885
1500	32848	21862
1501	32865	21837
1502	32883	21813
1503	32902	21788
1504	32918	21763
1505	32946	21745
1506	32965	21721
1507	32983	21697
1508	33001	21673
1509	33017	21647
1510	33038	21624
1511	33056	21600
1512	33073	21575
