iter	Passed	Remaining
212	4944	53090
213	4975	53144
214	5003	53181
215	5019	53079
216	5037	53002
217	5060	52968
218	5081	52925
219	5106	52921
220	5115	52753
221	5156	52909
222	5213	53229
223	5250	53343
224	5302	53618
225	5341	53746
226	5367	53747
227	5409	53904
228	5460	54154
229	5518	54467
230	5549	54507
231	5570	54458
232	5599	54477
233	5619	54415
234	5641	54378
235	5657	54269
236	5697	54402
237	5734	54500
238	5775	54637
239	5808	54694
240	5841	54750
241	5873	54801
242	5914	54938
243	5948	55002
244	6001	55237
245	6033	55282
246	6066	55333
247	6113	55514
248	6145	55551
249	6192	55728
250	6217	55712
251	6253	55788
252	6281	55787
253	6310	55800
254	6339	55816
255	6366	55810
256	6394	55809
257	6429	55868
258	6451	55821
259	6471	55754
260	6498	55743
261	6527	55760
262	6565	55843
263	6599	55891
264	6621	55849
265	6652	55871
266	6700	56039
267	6716	55933
268	6740	55901
269	6770	55918
270	6830	56184
271	6876	56326
272	6924	56486
273	6958	56530
274	7008	56708
275	7035	56692
276	7067	56718
277	7101	56758
278	7123	56703
279	7143	56639
280	7194	56811
281	7250	57029
282	7284	57063
283	7317	57095
284	7343	57076
285	7366	57029
286	7414	57169
287	7463	57326
288	7520	57533
289	7552	57552
290	7605	57732
291	7658	57913
292	7691	57932
293	7721	57937
294	7747	57910
295	7784	57962
296	7835	58118
297	7880	58234
298	7944	58481
299	7977	58500
300	8013	58544
301	8034	58476
302	8055	58412
303	8077	58351
304	8096	58266
305	8115	58188
306	8142	58163
307	8162	58088
308	8180	58001
309	8203	57956
310	8225	57898
311	8262	57940
312	8305	58035
313	8337	58047
314	8359	57988
315	8399	58051
316	8436	58095
317	8475	58156
318	8505	58151
319	8532	58126
320	8562	58122
321	8597	58150
322	8631	58177
323	8658	58151
324	8688	58149
325	8710	58091
326	8739	58077
327	8765	58044
328	8791	58012
329	8814	57959
330	8836	57901
331	8861	57866
332	8893	57877
333	8916	57820
334	8940	57776
335	8965	57740
336	8994	57731
337	9034	57785
338	9069	57815
339	9106	57855
340	9137	57852
341	9181	57937
342	9225	58015
343	9275	58132
344	9309	58147
345	9352	58224
346	9436	58548
347	9594	59329
348	9734	59995
349	9777	60059
350	9867	60415
351	9942	60672
352	9991	60769
353	10040	60869
354	10080	60910
355	10117	60932
356	10144	60897
357	10178	60901
358	10204	60855
359	10228	60804
360	10268	60845
361	10334	61038
362	10369	61044
363	10397	61015
364	10420	60952
365	10453	60950
366	10492	60982
367	10527	60992
368	10559	60980
369	10595	60993
370	10616	60923
371	10638	60854
372	10662	60803
373	10694	60792
374	10732	60816
375	10779	60894
376	10815	60905
377	10847	60895
378	10882	60900
379	10902	60824
380	10934	60812
381	10953	60734
382	10983	60711
383	11005	60644
384	11048	60694
385	11085	60711
386	11117	60703
387	11141	60648
388	11165	60590
389	11188	60530
390	11210	60469
391	11230	60391
392	11248	60305
393	11269	60236
394	11289	60161
395	11304	60063
396	11322	59979
397	11341	59896
398	11358	59810
399	11380	59746
400	11396	59653
401	11414	59568
402	11434	59496
403	11459	59454
404	11485	59410
405	11506	59347
406	11529	59290
407	11547	59207
408	11572	59165
409	11588	59073
410	11603	58976
411	11620	58892
412	11638	58811
413	11657	58735
414	11677	58670
415	11694	58583
416	11711	58501
417	11729	58422
418	11744	58332
419	11767	58277
420	11784	58193
421	11800	58109
422	11817	58024
423	11834	57945
424	11851	57862
425	11874	57809
426	11891	57729
427	11912	57669
428	11935	57618
429	11970	57625
430	11989	57557
431	12007	57478
432	12037	57460
433	12058	57403
434	12076	57330
435	12091	57238
436	12108	57162
437	12126	57090
438	12145	57019
439	12170	56979
440	12192	56925
441	12210	56855
442	12227	56778
443	12242	56689
444	12266	56647
445	12284	56573
446	12303	56506
447	12319	56427
448	12335	56348
449	12352	56273
450	12370	56202
451	12384	56115
452	12402	56045
453	12422	55981
454	12440	55915
455	12464	55870
456	12492	55848
457	12511	55780
458	12525	55696
459	12543	55625
460	12563	55569
461	12585	55519
462	12602	55445
463	12619	55372
464	12636	55302
465	12663	55274
466	12680	55202
467	12700	55146
468	12721	55088
469	12737	55014
470	12760	54970
471	12778	54905
472	12796	54838
473	12814	54773
474	12829	54695
475	12847	54629
476	12869	54582
477	12887	54517
478	12906	54456
479	12924	54389
480	12939	54313
481	12966	54285
482	12986	54229
483	13004	54166
484	13030	54136
485	13057	54110
486	13081	54071
487	13102	54018
488	13127	53985
489	13145	53922
490	13165	53870
491	13180	53793
492	13197	53726
493	13213	53655
494	13229	53584
495	13246	53518
496	13264	53460
497	13282	53398
498	13300	53337
499	13320	53280
500	13343	53241
501	13372	53222
502	13396	53186
503	13421	53152
504	13452	53142
505	13480	53123
506	13506	53095
507	13530	53055
508	13558	53036
509	13577	52978
510	13593	52911
511	13608	52840
512	13626	52779
513	13646	52726
514	13669	52687
515	13692	52647
516	13710	52589
517	13726	52520
518	13740	52447
519	13761	52397
520	13776	52328
521	13792	52265
522	13811	52208
523	13824	52133
524	13844	52080
525	13865	52034
526	13881	51968
527	13897	51904
528	13913	51840
529	13930	51778
530	13950	51729
531	13972	51689
532	13989	51626
533	14005	51563
534	14022	51502
535	14058	51511
536	14072	51442
537	14086	51372
538	14106	51321
539	14121	51257
540	14138	51195
541	14159	51152
542	14176	51092
543	14193	51032
544	14211	50980
545	14232	50934
546	14254	50894
547	14270	50831
548	14289	50779
549	14307	50725
550	14323	50664
551	14343	50618
552	14361	50564
553	14378	50506
554	14393	50442
555	14409	50380
556	14427	50326
557	14455	50310
558	14477	50270
559	14501	50236
560	14520	50185
561	14542	50148
562	14561	50100
563	14579	50044
564	14595	49987
565	14614	49938
566	14633	49888
567	14654	49844
568	14671	49789
569	14691	49744
570	14710	49695
571	14727	49640
572	14753	49615
573	14769	49557
574	14790	49515
575	14811	49473
576	14828	49420
577	14853	49393
578	14871	49340
579	14888	49286
580	14907	49237
581	14935	49221
582	14960	49193
583	14977	49139
584	14994	49084
585	15011	49030
586	15029	48979
587	15071	49007
588	15094	48972
589	15118	48943
590	15140	48906
591	15168	48889
592	15194	48864
593	15219	48835
594	15247	48819
595	15273	48792
596	15292	48747
597	15319	48724
598	15343	48695
599	15365	48656
600	15387	48619
601	15409	48584
602	15433	48552
603	15461	48536
604	15485	48502
605	15506	48464
606	15530	48435
607	15552	48395
608	15568	48342
609	15584	48285
610	15598	48225
611	15615	48173
612	15636	48134
613	15653	48081
614	15669	48027
615	15685	47974
616	15701	47917
617	15718	47866
618	15739	47828
619	15757	47779
620	15772	47724
621	15791	47677
622	15808	47628
623	15824	47574
624	15848	47544
625	15865	47496
626	15884	47449
627	15897	47387
628	15912	47333
629	15932	47290
630	15954	47256
631	15971	47206
632	15986	47151
633	16001	47097
634	16019	47048
635	16060	47070
636	16087	47051
637	16107	47009
638	16136	46996
639	16159	46964
640	16181	46929
641	16201	46889
642	16228	46867
643	16249	46831
644	16272	46799
645	16300	46781
646	16326	46758
647	16354	46741
648	16370	46689
649	16386	46638
650	16403	46588
651	16419	46538
652	16442	46508
653	16460	46461
654	16479	46418
655	16503	46391
656	16527	46363
657	16549	46328
658	16570	46292
659	16585	46239
660	16601	46187
661	16618	46139
662	16641	46110
663	16657	46058
664	16674	46012
665	16691	45964
666	16711	45924
667	16730	45884
668	16750	45846
669	16766	45795
670	16784	45751
671	16801	45704
672	16818	45658
673	16842	45630
674	16859	45583
675	16877	45538
676	16894	45493
677	16910	45443
678	16935	45419
679	16955	45379
680	16973	45336
681	16992	45295
682	17016	45269
683	17041	45244
684	17078	45252
685	17104	45230
686	17130	45207
687	17153	45176
688	17170	45132
689	17186	45082
690	17206	45046
691	17240	45043
692	17260	45006
693	17277	44960
694	17293	44914
695	17313	44875
696	17337	44849
697	17355	44807
698	17370	44755
699	17387	44709
700	17407	44674
701	17436	44659
702	17457	44624
703	17473	44576
704	17493	44541
705	17519	44519
706	17548	44504
707	17569	44470
708	17588	44430
709	17610	44399
710	17634	44372
711	17650	44324
712	17669	44285
713	17685	44237
714	17703	44195
715	17729	44176
716	17747	44132
717	17763	44087
718	17779	44039
719	17796	43995
720	17815	43958
721	17834	43920
722	17852	43876
723	17870	43836
724	17889	43798
725	17905	43753
726	17930	43729
727	17949	43689
728	17967	43648
729	17983	43603
730	17999	43558
731	18018	43520
732	18037	43481
733	18053	43437
734	18071	43395
735	18107	43398
736	18130	43371
737	18148	43330
738	18166	43289
739	18181	43242
740	18197	43198
741	18219	43168
742	18240	43134
743	18256	43090
744	18273	43047
745	18291	43006
746	18309	42967
747	18334	42944
748	18352	42903
749	18368	42858
750	18384	42816
751	18402	42774
752	18427	42753
753	18446	42714
754	18460	42666
755	18474	42619
756	18492	42579
757	18514	42548
758	18536	42518
759	18560	42493
760	18704	42741
761	18738	42739
762	18781	42756
763	18806	42733
764	18832	42710
765	18852	42675
766	18868	42633
767	18885	42589
768	18911	42568
769	18937	42547
770	18952	42502
771	18972	42465
772	18989	42424
773	19006	42383
774	19027	42351
775	19043	42307
776	19058	42262
777	19075	42221
778	19109	42217
779	19131	42187
780	19149	42147
781	19166	42108
782	19182	42064
783	19199	42024
784	19221	41993
785	19238	41952
786	19255	41911
787	19274	41874
788	19293	41838
789	19317	41814
790	19341	41788
791	19364	41760
792	19387	41732
793	19412	41710
794	19433	41677
795	19450	41637
796	19467	41597
797	19485	41558
798	19503	41521
799	19529	41499
800	19551	41470
801	19574	41444
802	19600	41422
803	19627	41403
804	19648	41372
805	19668	41337
806	19693	41315
807	19726	41309
808	19742	41266
809	19759	41227
810	19776	41185
811	19794	41149
812	19818	41124
813	19837	41088
814	19861	41062
815	19884	41035
816	19908	41011
817	19930	40981
818	19947	40943
819	19965	40905
820	19981	40864
821	19998	40824
822	20020	40795
823	20039	40759
824	20057	40722
825	20077	40690
826	20096	40653
827	20136	40661
828	20154	40624
829	20173	40590
830	20191	40552
831	20217	40531
832	20232	40488
833	20248	40449
834	20265	40410
835	20283	40373
836	20304	40341
837	20326	40312
838	20347	40282
839	20369	40254
840	20392	40228
841	20503	40374
842	20601	40494
843	20651	40520
844	20670	40484
845	20686	40444
846	20714	40426
847	20730	40385
848	20748	40347
849	20769	40317
850	20795	40295
851	20826	40283
852	20849	40256
853	20871	40227
854	20896	40205
855	20924	40186
856	20944	40154
857	20967	40125
858	20987	40092
859	21014	40074
860	21035	40043
861	21059	40017
862	21080	39986
863	21104	39961
864	21143	39965
865	21159	39924
866	21177	39888
867	21199	39859
868	21221	39830
869	21235	39786
870	21251	39745
871	21269	39709
872	21286	39671
873	21310	39646
874	21329	39611
875	21346	39574
876	21362	39534
877	21379	39496
878	21399	39463
879	21422	39437
880	21439	39399
881	21454	39358
882	21472	39321
883	21490	39285
884	21513	39259
885	21530	39221
886	21552	39193
887	21575	39166
888	21602	39147
889	21631	39130
890	21648	39094
891	21665	39056
892	21682	39018
893	21704	38989
894	21734	38975
895	21756	38947
896	21780	38922
897	21809	38908
898	21831	38879
899	21853	38850
900	21879	38829
901	21907	38811
902	21929	38783
903	21952	38757
904	21977	38734
905	22003	38712
906	22020	38676
907	22037	38638
908	22054	38600
909	22071	38564
910	22096	38542
911	22114	38506
912	22152	38506
913	22169	38468
914	22185	38430
915	22206	38401
916	22222	38361
917	22240	38327
918	22258	38292
919	22276	38256
920	22301	38234
921	22317	38196
922	22334	38160
923	22351	38123
924	22370	38089
925	22392	38062
926	22414	38035
927	22431	37998
928	22447	37959
929	22465	37925
930	22481	37887
931	22504	37861
932	22523	37828
933	22540	37793
934	22565	37770
935	22596	37756
936	22620	37733
937	22643	37707
938	22662	37673
939	22682	37643
940	22708	37622
941	22724	37585
942	22742	37549
943	22758	37513
944	22775	37476
945	22798	37451
946	22814	37414
947	22830	37375
948	22848	37341
949	22866	37308
950	22889	37281
951	22920	37270
952	22939	37237
953	22957	37203
954	22974	37167
955	22998	37143
956	23014	37106
957	23031	37072
958	23047	37034
959	23066	37002
960	23091	36979
961	23109	36946
962	23127	36912
963	23163	36908
964	23182	36875
965	23202	36845
966	23218	36808
