iter	Logloss	Accuracy
462	0.4709220794	0.7766920877
463	0.470742433	0.7769304099
464	0.4707026502	0.7769304099
465	0.4706066609	0.7771687321
466	0.4705166261	0.7771687321
467	0.4704245968	0.7774864951
468	0.4703316105	0.7772481729
469	0.470282455	0.7774864951
470	0.4702224985	0.7774864951
471	0.4701367325	0.7774864951
472	0.4700192103	0.7776453765
473	0.4699550686	0.7777248173
474	0.4699260232	0.7779631395
475	0.469889814	0.7782014617
476	0.4698442399	0.7782809024
477	0.4697854061	0.7785192247
478	0.469464336	0.7784397839
479	0.4694101662	0.7784397839
480	0.4693804439	0.7785192247
481	0.4689050648	0.7785986654
482	0.468871939	0.7784397839
483	0.4686902648	0.7787575469
484	0.4685576463	0.7790753098
485	0.4683030144	0.7793930728
486	0.4682494254	0.7793930728
487	0.4681315928	0.7793930728
488	0.4678856989	0.7792341913
489	0.4678524614	0.779313632
490	0.4678052749	0.7794725135
491	0.4675712364	0.7797902765
492	0.4675226561	0.7799491579
493	0.4674275314	0.7799491579
494	0.4673507625	0.7797902765
495	0.4671757645	0.7801874801
496	0.4670572576	0.7801874801
497	0.4669903738	0.7807435653
498	0.4668593332	0.7809024468
499	0.466573524	0.780823006
500	0.4664882535	0.7809024468
501	0.4664160017	0.7810613282
502	0.466345886	0.7809818875
503	0.4662255092	0.7814585319
504	0.4661067989	0.7813790912
505	0.4659939808	0.7814585319
506	0.4659342678	0.7814585319
507	0.4658195383	0.7814585319
508	0.4657508587	0.7814585319
509	0.4656924445	0.7812996505
510	0.4656060732	0.781140769
511	0.4655053822	0.781140769
512	0.4654689061	0.7812996505
513	0.4652902606	0.7817762949
514	0.4652470368	0.7818557356
515	0.4651924184	0.7820146171
516	0.4651037835	0.7818557356
517	0.4650847532	0.7822529393
518	0.4650337418	0.7822529393
519	0.46498491	0.78233238
520	0.4649235406	0.7821734986
521	0.4647777365	0.78233238
522	0.4646944456	0.78233238
523	0.4646625715	0.7822529393
524	0.4646022242	0.7824912615
525	0.4645727815	0.7822529393
526	0.4644929305	0.7824118208
527	0.464432352	0.78233238
528	0.4643344848	0.7822529393
529	0.4642213946	0.7824118208
530	0.4641688928	0.7824912615
531	0.4640107679	0.78233238
532	0.4639829744	0.7824118208
533	0.4637931372	0.7825707023
534	0.463717791	0.7829679059
535	0.463664285	0.7830473467
536	0.4636010905	0.7832856689
537	0.4635159308	0.7832856689
538	0.4634365917	0.7836034318
539	0.4633555705	0.7835239911
540	0.4632248525	0.7837623133
541	0.463122339	0.7836828726
542	0.4630034491	0.7836034318
543	0.4629697298	0.7836828726
544	0.4628478997	0.7838417541
545	0.4627875422	0.7836828726
546	0.4627471358	0.7838417541
547	0.4627002625	0.784159517
548	0.4626336151	0.7838417541
549	0.4625956729	0.7836034318
550	0.4625651552	0.7835239911
551	0.4624346212	0.7836828726
552	0.4623895481	0.7838417541
553	0.4622901623	0.7840006355
554	0.4621907853	0.7840800763
555	0.4621436202	0.7843183985
556	0.4620676213	0.7846361614
557	0.4620282825	0.7844772799
558	0.4619750598	0.7846361614
559	0.4619337904	0.7846361614
560	0.4618806848	0.7846361614
561	0.4618082365	0.7848744836
562	0.4617489362	0.7849539244
563	0.4616410115	0.7851128058
564	0.4615811133	0.7851128058
565	0.4614299431	0.7852716873
566	0.4614044659	0.7852716873
567	0.4613290946	0.7851922466
568	0.4612019677	0.7852716873
569	0.4611218095	0.7853511281
570	0.4610422917	0.7849539244
571	0.4609379429	0.7848744836
572	0.4608274042	0.7851128058
573	0.4607138269	0.7852716873
574	0.4606717895	0.7855100095
575	0.4606013857	0.7854305688
576	0.4605382852	0.7855100095
577	0.4603075021	0.7855100095
578	0.4601793774	0.7853511281
579	0.4600621946	0.7857483317
580	0.459958181	0.7861455354
581	0.4598880345	0.7859072132
582	0.4598288308	0.7859072132
583	0.4597300683	0.7859072132
584	0.4596865103	0.7860660947
585	0.4596587865	0.7859072132
586	0.4595935503	0.7859072132
587	0.459521112	0.7860660947
588	0.4594477823	0.7862249762
589	0.4592936656	0.7863838576
590	0.4592360453	0.7863044169
591	0.4591739071	0.7864632984
592	0.4590563819	0.7865427391
593	0.4589692431	0.7866221799
594	0.4587836608	0.7864632984
595	0.458681555	0.7866221799
596	0.4584964945	0.7866221799
597	0.4583838147	0.7868605021
598	0.4582184479	0.7869399428
599	0.4581588329	0.7868605021
600	0.4581007915	0.7867810613
601	0.4579809919	0.787178265
602	0.4579030964	0.787178265
603	0.4576216908	0.7872577058
604	0.457551464	0.7872577058
605	0.4574760401	0.7874165872
606	0.4573933792	0.787496028
607	0.4573654532	0.787496028
608	0.4572943181	0.7876549094
609	0.457241719	0.7876549094
610	0.4571500689	0.7877343502
611	0.457104724	0.7875754687
612	0.457038357	0.7878932316
613	0.4569500305	0.7879726724
614	0.4569012141	0.7878932316
615	0.4567516659	0.7875754687
616	0.456667627	0.7878137909
617	0.4565898188	0.7882109946
618	0.4564519217	0.7881315539
619	0.4564090835	0.7883698761
620	0.4563609626	0.7881315539
621	0.456047139	0.7883698761
622	0.4558742075	0.7881315539
623	0.4556709544	0.7883698761
624	0.4555865304	0.7883698761
625	0.4555491354	0.788687639
626	0.4553705876	0.7887670798
627	0.4553393538	0.7887670798
628	0.4552851376	0.7888465205
629	0.4552671481	0.7889259612
630	0.4551725131	0.7889259612
631	0.455144823	0.7889259612
632	0.4550584554	0.7892437242
633	0.4550203743	0.7890848427
634	0.4549617847	0.7890848427
635	0.4549025284	0.789005402
636	0.4548752406	0.7889259612
637	0.4548581981	0.7889259612
638	0.4548164781	0.7890848427
639	0.4547081502	0.7888465205
640	0.4546570477	0.7888465205
641	0.4545985938	0.789005402
642	0.4545383453	0.7888465205
643	0.4544567819	0.7889259612
644	0.4543909417	0.7890848427
645	0.4541787895	0.7890848427
646	0.4538134949	0.7897203686
647	0.4537011315	0.7895614871
648	0.4535873721	0.7898792501
649	0.4535535349	0.7900381316
650	0.4534332563	0.7901175723
651	0.4532551676	0.7899586908
652	0.4532135977	0.7900381316
653	0.4529879514	0.7908325389
654	0.4529006677	0.7907530982
655	0.4528069493	0.7910708611
656	0.4527279528	0.7909914204
657	0.4526238116	0.7911503019
658	0.4525060951	0.7911503019
659	0.4523723316	0.7913091833
660	0.4522546279	0.7909914204
661	0.4521944421	0.7909119797
662	0.4520994652	0.7914680648
663	0.4520307638	0.7915475056
664	0.4518541882	0.7914680648
665	0.4517964059	0.7915475056
666	0.4517044415	0.7918652685
667	0.4516137158	0.7917858278
668	0.4515146407	0.7918652685
669	0.4513577863	0.79202415
670	0.4511976326	0.7918652685
671	0.4511275434	0.7921830315
672	0.4511059264	0.7921830315
673	0.4508675688	0.7923419129
674	0.4507828188	0.7921035907
675	0.4507172757	0.7922624722
676	0.45069664	0.7921830315
677	0.4506658441	0.7921830315
678	0.4505819488	0.7921035907
679	0.4505217238	0.7921830315
680	0.4504789874	0.7921830315
681	0.4504290407	0.7922624722
682	0.4504212694	0.7922624722
683	0.4503868407	0.7921830315
684	0.4503662455	0.7921035907
685	0.4502568154	0.7924213537
686	0.4501989935	0.7924213537
687	0.4500200373	0.7923419129
688	0.449958524	0.7925802351
689	0.4499094646	0.7925007944
690	0.4498606729	0.7925802351
691	0.4498424534	0.7925007944
692	0.4497552546	0.7928979981
693	0.4497077095	0.7928979981
694	0.4496727455	0.7927391166
695	0.4495742128	0.7925007944
696	0.4495344702	0.7928185574
697	0.4494399095	0.7926596759
698	0.449429539	0.7927391166
699	0.4493825907	0.7925007944
700	0.4493659668	0.7924213537
701	0.4492947456	0.7925007944
702	0.4491903945	0.7926596759
703	0.4491388489	0.7927391166
704	0.4490772736	0.7927391166
705	0.4489989544	0.7929774388
706	0.4488759422	0.7928979981
707	0.4488125358	0.7928979981
708	0.4487682626	0.7930568796
709	0.4487155892	0.7928979981
710	0.4486851647	0.7927391166
711	0.4486014474	0.7928979981
712	0.4485630875	0.7928979981
713	0.4485413316	0.7928185574
714	0.4485158196	0.7926596759
715	0.4484432964	0.7928979981
716	0.4483352472	0.7926596759
717	0.4483129316	0.7927391166
718	0.44824187	0.7930568796
719	0.4481893921	0.7929774388
720	0.4480787339	0.793215761
721	0.4479631355	0.7933746425
722	0.4478759129	0.7932952018
723	0.4477875705	0.7931363203
724	0.4476804508	0.7932952018
725	0.447588622	0.793533524
726	0.4474538342	0.793215761
727	0.4473990498	0.793215761
728	0.4471707134	0.7936129647
729	0.4470889656	0.7936924055
730	0.4470621169	0.7933746425
731	0.4469413335	0.7938512869
732	0.4468991469	0.7939307277
733	0.4468922127	0.7939307277
734	0.4468606332	0.7936129647
735	0.4467367662	0.7940101684
736	0.4465999862	0.7940101684
737	0.4465268252	0.7939307277
738	0.4464362872	0.7940101684
739	0.4463410769	0.7943279314
740	0.4463138626	0.7940896092
741	0.4461757342	0.7943279314
742	0.4460908488	0.7943279314
743	0.4460732899	0.7941690499
744	0.4459792059	0.794725135
745	0.4459430434	0.794725135
746	0.4458528703	0.7946456943
747	0.4456971097	0.7949634573
748	0.4455481358	0.7948840165
749	0.4454695078	0.7946456943
750	0.4453691176	0.7948045758
751	0.4452620469	0.794725135
752	0.4452418232	0.7945662536
753	0.4451070664	0.7949634573
754	0.4449954095	0.7948840165
755	0.4449509964	0.7951223387
756	0.4448882963	0.7951223387
757	0.4448031472	0.7952812202
758	0.4447931618	0.7952017795
759	0.4447352308	0.7952017795
760	0.4446701738	0.7952812202
761	0.4445918765	0.7951223387
762	0.4445369331	0.7952017795
763	0.4444933412	0.7952812202
764	0.444417518	0.7955195424
765	0.4443643099	0.7955989832
766	0.4442793184	0.7955989832
767	0.4442552166	0.7957578646
768	0.4442159029	0.7959167461
769	0.4441840562	0.7959167461
770	0.4441665478	0.7958373054
771	0.4441132619	0.7957578646
772	0.4440075668	0.7959167461
773	0.4438927342	0.7958373054
774	0.4438388169	0.7957578646
775	0.4438307922	0.7957578646
776	0.4437938983	0.7954401017
777	0.4437002152	0.7956784239
778	0.4436911948	0.7957578646
779	0.4436195203	0.7958373054
780	0.4435843834	0.7958373054
781	0.4435230408	0.7960756276
782	0.4433973002	0.7960756276
783	0.4433173729	0.7961550683
784	0.4432760768	0.7963139498
785	0.443160302	0.7964728313
786	0.4431203551	0.7964728313
787	0.4430264959	0.7967905942
788	0.4428543513	0.7967111535
789	0.4427893091	0.7966317127
790	0.4426864264	0.796870035
791	0.4425628472	0.7970289164
792	0.4425169634	0.7969494757
793	0.4424330066	0.7967905942
794	0.4423352919	0.796870035
795	0.44221298	0.796870035
796	0.4421481978	0.7967111535
797	0.4420552362	0.7967905942
798	0.4419220225	0.7969494757
799	0.4418613665	0.7970289164
800	0.4417906144	0.7973466794
801	0.44169296	0.7973466794
802	0.4416211744	0.7971877979
803	0.4415837847	0.7975055609
804	0.4415458698	0.7975055609
805	0.4414820237	0.7976644423
806	0.4414235399	0.7977438831
807	0.4413210693	0.7979027645
808	0.4412677898	0.798061646
809	0.4412050011	0.7981410867
810	0.441150291	0.798379409
811	0.441077	0.7984588497
812	0.4410650474	0.798379409
813	0.440999487	0.7982999682
814	0.4408791678	0.798379409
815	0.4408164873	0.7986177312
816	0.4407621169	0.7987766126
817	0.4406851247	0.7987766126
818	0.4406420665	0.7987766126
819	0.4405886568	0.7988560534
820	0.440553445	0.7987766126
821	0.4405229378	0.7987766126
822	0.4404536516	0.7990149349
823	0.4403890906	0.7990943756
824	0.4403032117	0.7987766126
825	0.44020176	0.7986971719
826	0.4401422243	0.7988560534
827	0.4400905967	0.7990943756
828	0.4399998074	0.7991738163
829	0.4399215291	0.7989354941
830	0.4398554191	0.7986971719
831	0.4397203583	0.7986971719
832	0.4396285706	0.7986177312
833	0.4395367839	0.7986971719
834	0.4394097422	0.7986971719
835	0.4393607209	0.7987766126
836	0.4393200455	0.7987766126
837	0.4392169918	0.7987766126
838	0.4391438717	0.7987766126
839	0.4390106321	0.7990149349
840	0.4390011807	0.7989354941
841	0.4389707081	0.7989354941
842	0.4389355496	0.7989354941
843	0.4388873098	0.7991738163
844	0.4388569612	0.7991738163
845	0.4388258663	0.7993326978
846	0.4387727428	0.7990943756
847	0.4387029911	0.7992532571
848	0.4386415525	0.7990943756
849	0.4385753071	0.7990149349
850	0.4384936721	0.7990943756
851	0.4384610384	0.7992532571
852	0.4384149562	0.7990943756
853	0.4383462493	0.7990943756
854	0.4383385096	0.7991738163
855	0.4382422963	0.7994121385
856	0.438202193	0.7994121385
857	0.4381438101	0.7994915793
858	0.4380683629	0.7994915793
859	0.4379333523	0.7994915793
860	0.4378852782	0.7994121385
861	0.4378288279	0.7994121385
862	0.4377952862	0.7994121385
863	0.4377558803	0.7993326978
864	0.437696691	0.7996504608
865	0.4376336922	0.7998093422
866	0.437577521	0.799888783
867	0.4374176148	0.7996504608
868	0.4374021483	0.7993326978
869	0.4373549972	0.7994121385
870	0.4372917826	0.7994915793
871	0.4372432073	0.799888783
872	0.4371795025	0.7999682237
873	0.4370175323	0.8002065459
874	0.4369738217	0.8002859867
875	0.4369514273	0.8002065459
876	0.436914812	0.8002859867
877	0.4368561176	0.8003654274
878	0.4367533187	0.7999682237
879	0.4367525215	0.7999682237
880	0.4366777907	0.7999682237
881	0.4366223477	0.8002065459
882	0.4365610832	0.8002065459
883	0.4364462632	0.8002859867
