iter	Passed	Remaining
271	6031	49406
272	6048	49344
273	6076	49363
274	6092	49292
275	6120	49317
276	6139	49271
277	6156	49208
278	6163	49068
279	6177	48980
280	6198	48949
281	6219	48920
282	6235	48847
283	6253	48792
284	6268	48721
285	6285	48657
286	6312	48677
287	6337	48675
288	6360	48659
289	6382	48637
290	6412	48679
291	6473	48950
292	6590	49640
293	6715	50387
294	6736	50349
295	6758	50325
296	6780	50292
297	6807	50305
298	6833	50305
299	6852	50248
300	6874	50219
301	6897	50202
302	6911	50114
303	6930	50060
304	6945	49983
305	6964	49936
306	6983	49885
307	7009	49886
308	7027	49828
309	7043	49756
310	7065	49728
311	7089	49719
312	7115	49720
313	7141	49714
314	7166	49713
315	7189	49692
316	7220	49726
317	7244	49708
318	7264	49664
319	7281	49604
320	7307	49604
321	7330	49585
322	7350	49542
323	7370	49498
324	7390	49456
325	7408	49404
326	7426	49351
327	7446	49308
328	7462	49241
329	7479	49180
330	7503	49172
331	7521	49113
332	7537	49053
333	7554	48988
334	7570	48925
335	7595	48915
336	7615	48878
337	7638	48860
338	7657	48816
339	7678	48779
340	7703	48773
341	7778	49083
342	7802	49068
343	7823	49033
344	7841	48978
345	7858	48924
346	7874	48859
347	7898	48844
348	7917	48797
349	7932	48729
350	7951	48683
351	7969	48634
352	7990	48597
353	8011	48563
354	8028	48513
355	8046	48461
356	8062	48399
357	8080	48349
358	8106	48342
359	8123	48290
360	8144	48257
361	8162	48205
362	8179	48155
363	8209	48176
364	8232	48153
365	8257	48147
366	8294	48205
367	8315	48173
368	8335	48137
369	8352	48081
370	8368	48025
371	8394	48022
372	8410	47960
373	8427	47906
374	8446	47864
375	8462	47805
376	8486	47791
377	8508	47764
378	8531	47742
379	8553	47719
380	8577	47702
381	8604	47706
382	8628	47692
383	8651	47674
384	8674	47653
385	8698	47637
386	8714	47582
387	8731	47527
388	8749	47481
389	8785	47531
390	8847	47719
391	8865	47676
392	8890	47666
393	8909	47621
394	8926	47571
395	8945	47531
396	8962	47476
397	8984	47452
398	9008	47434
399	9032	47418
400	9053	47390
401	9071	47342
402	9091	47307
403	9110	47266
404	9126	47209
405	9143	47157
406	9158	47097
407	9177	47057
408	9201	47043
409	9219	46996
410	9237	46950
411	9259	46927
412	9288	46934
413	9312	46920
414	9334	46895
415	9453	47357
416	9499	47453
417	9533	47486
418	9550	47434
419	9569	47393
420	9595	47386
421	9611	47328
422	9628	47276
423	9643	47215
424	9660	47163
425	9683	47144
426	9712	47151
427	9739	47149
428	9766	47146
429	9805	47203
430	9960	47813
431	10032	48024
432	10059	48021
433	10077	47972
434	10100	47947
435	10123	47922
436	10149	47914
437	10175	47902
438	10195	47866
439	10213	47816
440	10229	47761
441	10246	47707
442	10264	47659
443	10287	47636
444	10305	47589
445	10323	47541
446	10341	47497
447	10357	47440
448	10382	47425
449	10398	47371
450	10414	47313
451	10429	47257
452	10451	47227
453	10480	47231
454	10500	47193
455	10524	47177
456	10559	47205
457	10588	47210
458	10607	47168
459	10629	47140
460	10652	47115
461	10685	47134
462	10700	47078
463	10716	47024
464	10733	46975
465	10749	46919
466	10772	46896
467	10797	46880
468	10817	46846
469	10841	46827
470	10865	46807
471	10887	46780
472	10904	46730
473	10921	46683
474	10939	46636
475	10956	46587
476	10976	46552
477	10998	46525
478	11042	46590
479	11101	46718
480	11119	46675
481	11135	46622
482	11152	46573
483	11171	46532
484	11194	46510
485	11210	46455
486	11226	46404
487	11242	46352
488	11257	46296
489	11283	46286
490	11305	46258
491	11321	46206
492	11338	46157
493	11354	46106
494	11385	46116
495	11411	46107
496	11435	46088
497	11457	46061
498	11482	46044
499	11499	45997
500	11520	45966
501	11551	45976
502	11584	45993
503	11609	45978
504	11628	45938
505	11643	45882
506	11663	45847
507	11687	45829
508	11704	45784
509	11722	45740
510	11739	45695
511	11759	45660
512	11782	45637
513	11800	45594
514	11817	45547
515	11834	45504
516	11850	45453
517	11877	45446
518	11892	45392
519	11909	45346
520	11926	45303
521	11943	45258
522	11964	45227
523	11985	45198
524	12005	45162
525	12023	45121
526	12038	45069
527	12056	45030
528	12082	45016
529	12154	45176
530	12178	45159
531	12195	45113
532	12214	45075
533	12230	45027
534	12249	44991
535	12276	44982
536	12293	44937
537	12309	44890
538	12327	44849
539	12343	44803
540	12366	44779
541	12385	44743
542	12402	44698
543	12418	44653
544	12435	44607
545	12453	44567
546	12474	44537
547	12490	44492
548	12507	44448
549	12524	44403
550	12541	44361
551	12563	44337
552	12594	44342
553	12616	44318
554	12644	44313
555	12674	44315
556	12692	44274
557	12709	44234
558	12729	44200
559	12752	44179
560	12781	44176
561	12798	44132
562	12815	44093
563	12832	44050
564	12855	44028
565	12882	44019
566	12899	43977
567	12917	43937
568	12934	43895
569	12955	43866
570	12979	43849
571	12999	43816
572	13015	43771
573	13032	43727
574	13050	43690
575	13072	43665
576	13090	43626
577	13106	43583
578	13123	43542
579	13206	43717
580	13228	43693
581	13245	43651
582	13269	43633
583	13288	43596
584	13306	43559
585	13324	43522
586	13358	43534
587	13389	43539
588	13424	43556
589	13452	43550
590	13475	43526
591	13494	43492
592	13510	43449
593	13527	43405
594	13543	43360
595	13567	43342
596	13584	43302
597	13601	43260
598	13620	43225
599	13646	43214
600	13674	43207
601	13700	43195
602	13722	43171
603	13741	43136
604	13765	43118
605	13784	43081
606	13801	43040
607	13818	43000
608	13834	42956
609	13857	42935
610	13874	42896
611	13890	42852
612	13908	42815
613	13926	42776
614	13947	42750
615	13968	42721
616	13984	42679
617	14001	42639
618	14019	42601
619	14040	42575
620	14064	42555
621	14080	42513
622	14095	42466
623	14111	42425
624	14131	42393
625	14152	42368
626	14174	42342
627	14198	42323
628	14274	42459
629	14294	42429
630	14314	42399
631	14333	42364
632	14357	42346
633	14374	42308
634	14394	42276
635	14413	42242
636	14431	42206
637	14453	42182
638	14472	42149
639	14491	42117
640	14513	42090
641	14534	42062
642	14569	42077
643	14588	42042
644	14604	42002
645	14623	41968
646	14640	41928
647	14662	41905
648	14684	41882
649	14713	41875
650	14736	41855
651	14768	41858
652	14789	41830
653	14808	41798
654	14825	41759
655	14846	41733
656	14866	41702
657	14882	41662
658	14899	41623
659	14917	41587
660	14934	41551
661	14961	41540
662	14980	41507
663	14998	41472
664	15014	41432
665	15030	41391
666	15054	41371
667	15071	41333
668	15089	41298
669	15107	41262
670	15123	41223
671	15143	41195
672	15164	41168
673	15182	41132
674	15201	41099
675	15217	41060
676	15235	41026
677	15435	41479
678	15471	41494
679	15582	41704
680	15662	41836
681	15708	41873
682	15734	41859
683	15766	41859
684	15785	41826
685	15802	41788
686	15819	41746
687	15839	41717
688	15860	41688
689	15880	41658
690	15906	41641
691	15929	41620
692	15959	41614
693	15981	41589
694	16002	41559
695	16018	41518
696	16037	41486
697	16060	41462
698	16078	41426
699	16094	41384
700	16111	41347
701	16128	41309
702	16152	41289
703	16170	41254
704	16190	41221
705	16207	41185
706	16233	41170
707	16263	41163
708	16282	41132
709	16300	41094
710	16314	41050
711	16331	41012
712	16352	40983
713	16370	40949
714	16389	40916
715	16408	40884
716	16432	40864
717	16520	41001
718	16551	40998
719	16570	40965
720	16589	40932
721	16604	40890
722	16625	40861
723	16650	40845
724	16676	40827
725	16693	40790
726	16709	40750
727	16726	40713
728	16749	40691
729	16766	40654
730	16783	40616
731	16802	40583
732	16818	40543
733	16841	40521
734	16859	40486
735	16875	40445
736	16891	40405
737	16908	40369
738	16929	40342
739	16960	40338
740	16982	40313
741	17005	40290
742	17028	40267
743	17051	40244
744	17068	40207
745	17085	40170
746	17100	40130
747	17119	40098
748	17144	40079
749	17160	40042
750	17177	40003
751	17194	39967
752	17210	39929
753	17226	39891
754	17252	39874
755	17268	39836
756	17286	39803
757	17304	39768
758	17323	39736
759	17347	39716
760	17365	39682
761	17381	39644
762	17399	39611
763	17417	39576
764	17442	39558
765	17458	39521
766	17475	39484
767	17493	39450
768	17566	39542
769	17593	39528
770	17615	39504
771	17641	39488
772	17659	39454
773	17679	39424
774	17702	39402
775	17722	39372
776	17745	39349
777	17764	39319
778	17781	39283
779	17797	39245
780	17816	39214
781	17839	39192
782	17857	39159
783	17873	39121
784	17888	39082
785	17904	39043
786	17927	39022
787	17947	38993
788	17966	38961
789	17983	38927
790	18003	38896
791	18031	38885
792	18055	38866
793	18079	38846
794	18108	38835
795	18134	38821
796	18154	38791
797	18170	38755
798	18188	38722
799	18207	38691
800	18240	38689
801	18258	38657
802	18276	38624
803	18295	38593
804	18314	38562
805	18338	38541
806	18354	38506
807	18373	38475
808	18390	38439
809	18410	38412
810	18435	38393
811	18457	38368
812	18475	38337
813	18493	38304
814	18511	38273
815	18535	38252
816	18567	38248
817	18650	38349
818	18674	38328
819	18690	38291
820	18710	38263
821	18733	38241
822	18755	38218
823	18773	38184
824	18790	38149
825	18805	38111
826	18834	38101
827	18852	38068
828	18870	38037
829	18888	38004
830	18903	37966
831	18924	37940
832	18944	37910
833	18959	37874
834	18978	37842
835	18994	37808
836	19013	37777
837	19036	37754
838	19053	37720
839	19072	37690
840	19091	37661
841	19120	37650
842	19147	37635
843	19170	37614
844	19185	37576
845	19201	37541
846	19224	37518
847	19243	37488
848	19262	37457
849	19279	37424
850	19296	37392
851	19318	37367
852	19339	37341
853	19358	37310
854	19373	37273
855	19393	37245
856	19410	37213
857	19433	37190
858	19451	37159
859	19476	37141
860	19508	37136
861	19537	37125
862	19561	37105
863	19577	37069
864	19594	37037
865	19615	37011
866	19692	37090
867	19727	37091
868	19746	37062
869	19766	37033
870	19782	36998
871	19801	36969
872	19825	36948
873	19844	36918
874	19861	36884
875	19880	36855
876	19903	36833
877	19930	36819
878	19948	36787
879	19968	36759
880	19984	36724
881	20005	36698
882	20025	36672
883	20044	36643
884	20060	36608
885	20078	36575
886	20093	36540
887	20117	36520
888	20142	36500
889	20165	36479
890	20186	36454
891	20211	36435
892	20240	36423
893	20261	36398
894	20280	36369
895	20297	36336
896	20321	36316
897	20340	36286
898	20355	36250
899	20372	36218
900	20394	36193
901	20415	36168
902	20438	36146
903	20460	36122
904	20479	36093
905	20497	36063
906	20521	36042
907	20536	36006
908	20555	35977
909	20574	35948
910	20591	35917
911	20614	35894
912	20632	35863
913	20648	35830
914	20664	35796
915	20681	35763
916	20836	35970
917	20921	36054
918	20947	36036
919	20975	36022
920	21001	36005
921	21031	35994
922	21058	35980
923	21082	35958
924	21108	35941
925	21136	35927
926	21160	35906
927	21181	35880
928	21214	35875
929	21239	35856
930	21261	35832
931	21285	35810
932	21311	35793
933	21339	35779
934	21364	35759
935	21389	35740
936	21539	35929
937	21565	35911
938	21606	35918
939	21629	35896
940	21647	35863
941	21666	35835
942	21684	35804
943	21705	35777
944	21726	35751
945	21745	35720
946	21760	35685
947	21780	35657
948	21797	35624
949	21821	35603
950	21837	35569
951	21857	35541
952	21880	35519
953	21967	35599
954	21990	35576
955	22015	35556
956	22034	35526
957	22052	35495
958	22070	35464
959	22087	35431
960	22110	35409
961	22128	35378
962	22146	35346
963	22163	35313
964	22182	35284
965	22206	35263
966	22225	35234
967	22243	35204
968	22260	35171
969	22278	35140
970	22296	35108
971	22317	35083
972	22332	35048
973	22351	35018
974	22368	34986
975	22393	34966
976	22419	34949
977	22442	34925
978	22468	34907
979	22489	34881
980	22513	34860
981	22535	34836
982	22585	34854
983	22754	35056
984	22804	35074
985	22846	35080
986	22871	35060
987	22891	35032
988	22912	35005
989	22934	34980
990	22958	34959
991	23039	35023
992	23060	34997
993	23081	34969
994	23106	34950
995	23133	34932
996	23155	34907
997	23178	34883
998	23206	34867
999	23224	34836
1000	23242	34805
1001	23261	34775
1002	23280	34746
1003	23302	34721
1004	23323	34694
1005	23346	34671
1006	23374	34655
1007	23401	34637
1008	23421	34610
1009	23440	34580
1010	23464	34557
1011	23490	34539
1012	23520	34526
1013	23541	34499
1014	23561	34471
1015	23578	34440
1016	23604	34420
1017	23622	34390
1018	23637	34354
1019	23656	34325
1020	23673	34293
1021	23692	34263
1022	23711	34235
1023	23728	34203
1024	23749	34176
1025	23766	34144
1026	23786	34117
1027	23810	34095
1028	23826	34061
1029	23846	34033
1030	23864	34002
1031	23884	33975
1032	23912	33958
1033	23928	33925
1034	23946	33895
1035	23961	33861
1036	23981	33832
1037	24004	33809
1038	24054	33824
1039	24117	33857
1040	24136	33827
1041	24153	33796
1042	24171	33766
1043	24191	33738
1044	24212	33712
1045	24232	33684
1046	24252	33657
1047	24271	33627
1048	24296	33607
1049	24316	33580
1050	24335	33550
1051	24354	33521
1052	24373	33493
1053	24399	33473
1054	24417	33443
1055	24433	33411
1056	24450	33380
1057	24466	33346
1058	24487	33320
1059	24507	33293
1060	24526	33264
1061	24549	33241
1062	24574	33221
1063	24604	33207
1064	24625	33180
1065	24644	33151
1066	24665	33126
1067	24682	33095
1068	24705	33071
1069	24725	33044
1070	24742	33013
1071	24760	32982
1072	24782	32959
1073	24804	32933
1074	24823	32905
1075	24841	32875
1076	24859	32845
1077	24878	32817
1078	24901	32794
1079	24918	32763
1080	24934	32730
1081	24950	32698
1082	24967	32668
1083	24994	32649
1084	25010	32617
1085	25027	32586
1086	25041	32551
1087	25059	32521
1088	25079	32495
1089	25176	32567
1090	25201	32547
1091	25221	32519
1092	25237	32487
1093	25257	32460
1094	25274	32429
1095	25296	32405
1096	25313	32375
1097	25329	32342
1098	25349	32315
1099	25364	32281
1100	25383	32254
1101	25406	32231
1102	25425	32201
1103	25442	32171
1104	25459	32141
1105	25477	32112
1106	25500	32089
1107	25516	32056
1108	25533	32025
1109	25550	31995
1110	25569	31967
1111	25607	31963
1112	25639	31951
1113	25671	31938
1114	25703	31927
1115	25731	31910
1116	25754	31888
1117	25779	31866
1118	25812	31855
1119	25835	31833
1120	25861	31812
1121	25892	31800
1122	25928	31793
1123	25952	31771
1124	25999	31777
1125	26094	31841
1126	26140	31846
1127	26163	31823
1128	26378	32032
1129	26406	32015
1130	26425	31986
1131	26442	31954
1132	26462	31927
1133	26487	31906
1134	26512	31884
1135	26536	31861
1136	26574	31856
1137	26604	31840
1138	26625	31815
1139	26647	31790
1140	26678	31776
1141	26710	31762
1142	26740	31747
1143	26768	31729
1144	26803	31719
1145	26834	31704
1146	26878	31705
1147	27026	31828
1148	27070	31829
1149	27102	31815
1150	27126	31792
1151	27146	31765
1152	27163	31734
1153	27189	31712
1154	27212	31688
1155	27237	31667
1156	27259	31641
1157	27286	31622
1158	27302	31589
1159	27319	31558
1160	27335	31526
1161	27359	31503
1162	27445	31551
1163	27466	31525
1164	27489	31500
1165	27508	31472
1166	27527	31442
1167	27543	31411
1168	27566	31386
1169	27590	31363
1170	27607	31332
1171	27623	31300
1172	27640	31269
1173	27656	31237
1174	27682	31215
1175	27703	31190
