iter	Logloss	Accuracy
82	0.5677934006	0.7191198666
83	0.5673861038	0.719199301
84	0.5669986709	0.7188815633
85	0.5667539316	0.7192787354
86	0.566371196	0.7193581698
87	0.5660102326	0.7193581698
88	0.5650216537	0.7204702518
89	0.5637248134	0.7215028994
90	0.5631015725	0.7218206371
91	0.5620838208	0.7224561125
92	0.5613196726	0.7233298912
93	0.5602292139	0.7244419732
94	0.5598959184	0.724600842
95	0.5595816553	0.7245214076
96	0.5590725654	0.7245214076
97	0.558715298	0.725156883
98	0.5570966383	0.726825006
99	0.5570165525	0.7266661371
100	0.5565415751	0.7273016125
101	0.5562428264	0.7273016125
102	0.5559268927	0.7274604814
103	0.5556774975	0.7270633092
104	0.5551149689	0.7275399158
105	0.5541796721	0.7279370879
106	0.5528508746	0.7296052109
107	0.5520771883	0.730558424
108	0.5515883991	0.7303995552
109	0.5514279825	0.7307967273
110	0.551256503	0.7310350306
111	0.5509173118	0.7309555962
112	0.5504202272	0.7315116371
113	0.5498589726	0.7323059814
114	0.5495676376	0.7321471126
115	0.5492666377	0.732226547
116	0.5491855126	0.7323854158
117	0.548722442	0.7330208913
118	0.5484109237	0.7330208913
119	0.5480762426	0.7328620224
120	0.5472539656	0.7338152355
121	0.5468983332	0.7334180634
122	0.5467245454	0.7337358011
123	0.546205541	0.7338152355
124	0.5457622879	0.7341329732
125	0.5455967561	0.7339741044
126	0.5452609834	0.7340535388
127	0.5443080563	0.7343712765
128	0.5439336769	0.7356422273
129	0.5437204021	0.7356422273
130	0.5435516405	0.7358010962
131	0.5424251495	0.7371514815
132	0.5411987775	0.73874017
133	0.5410815758	0.7384224323
134	0.5403415401	0.739296211
135	0.5402915694	0.7395345143
136	0.539775485	0.7393756454
137	0.5394964852	0.7394550798
138	0.5386439407	0.7396933831
139	0.5383364169	0.7397728175
140	0.5378078599	0.7403288585
141	0.5376692403	0.7401699897
142	0.5372239819	0.7401699897
143	0.5364991766	0.7413615061
144	0.5363276853	0.7414409405
145	0.5360949032	0.7415203749
146	0.5358205267	0.7415203749
147	0.5356322269	0.7415998094
148	0.5354729714	0.7416792438
149	0.5349451541	0.7415998094
150	0.534855445	0.7417586782
151	0.5342393118	0.7425530225
152	0.5340896569	0.7423941536
153	0.5338975283	0.7423147192
154	0.5333834822	0.7427118913
155	0.5332563879	0.7427118913
156	0.5329920915	0.7431090635
157	0.5329022744	0.7431090635
158	0.5325927269	0.7433473667
159	0.5325368592	0.7432679323
160	0.5323650048	0.7431884979
161	0.5321557534	0.7432679323
162	0.5316802444	0.7435062356
163	0.5311494052	0.7437445389
164	0.5309854584	0.7442211454
165	0.5308057704	0.7439828422
166	0.5306427152	0.7438239733
167	0.5302694315	0.7439034077
168	0.5301412377	0.7439828422
169	0.5298729281	0.744141711
170	0.529818954	0.7442211454
171	0.5293781019	0.7444594487
172	0.5288225716	0.7446183176
173	0.5285324962	0.7454920963
174	0.5285310156	0.7454920963
175	0.5283977731	0.7454920963
176	0.5282370592	0.7454126618
177	0.5278337309	0.7454920963
178	0.5277652214	0.7454920963
179	0.5276371425	0.7457303996
180	0.5275658562	0.7460481373
181	0.5274344103	0.7457303996
182	0.5273023277	0.7458892684
183	0.5271721384	0.7455715307
184	0.5271109653	0.7457303996
185	0.5270983089	0.7455715307
186	0.5269310858	0.7457303996
187	0.5265684466	0.7459687028
188	0.5264370497	0.7460481373
189	0.5263014565	0.7458892684
190	0.5261463114	0.7460481373
191	0.5260738703	0.7461275717
192	0.5259269932	0.7461275717
193	0.5257801424	0.746365875
194	0.5253100412	0.7466041783
195	0.5249780959	0.7473190881
196	0.5249027746	0.7473190881
197	0.5247072812	0.7470807848
198	0.5240755121	0.7476368258
199	0.524060899	0.7476368258
200	0.5239783532	0.7477956947
201	0.5235818684	0.7476368258
202	0.5233678962	0.7477162602
203	0.5231910294	0.7474779569
204	0.5231406914	0.7475573914
205	0.5230954684	0.7478751291
206	0.5229801691	0.7479545635
207	0.5226538428	0.7481134324
208	0.5225260132	0.7480339979
209	0.5224227661	0.7477162602
210	0.5221805587	0.7481928668
211	0.5220900679	0.7482723012
212	0.52177447	0.7482723012
213	0.521635322	0.7481928668
214	0.5214651985	0.7484311701
215	0.5211402144	0.7485900389
216	0.5208578386	0.7488283422
217	0.5207231854	0.7489872111
218	0.520313902	0.7493049488
219	0.5202486015	0.7492255143
220	0.5201179429	0.7493843832
221	0.5200008618	0.7491460799
222	0.5199261671	0.7492255143
223	0.5198157168	0.7494638176
224	0.5196173626	0.7494638176
225	0.5194901823	0.7494638176
226	0.5193238085	0.7498609898
227	0.5190171311	0.7493049488
228	0.5187302109	0.7499404242
229	0.518619845	0.7493049488
230	0.5182388278	0.7499404242
231	0.5179856819	0.7502581619
232	0.5178380797	0.7507347684
233	0.517722473	0.7505758996
234	0.5176424564	0.7507347684
235	0.5176165503	0.7508142029
236	0.5175974202	0.7509730717
237	0.5174848906	0.7510525062
238	0.5173208072	0.7508936373
239	0.5170688122	0.7507347684
240	0.5169968978	0.7507347684
241	0.5169446216	0.7508142029
242	0.516812821	0.7507347684
243	0.5166453134	0.7508936373
244	0.5165134908	0.7510525062
245	0.5163941161	0.7509730717
246	0.5162582179	0.7511319406
247	0.5160522263	0.7514496783
248	0.5159163631	0.751211375
249	0.5158526996	0.7515291127
250	0.5157886342	0.7516085471
251	0.5157015556	0.7514496783
252	0.5156324733	0.7513702439
253	0.5155320943	0.7516085471
254	0.5154479519	0.7516085471
255	0.5153548648	0.7513702439
256	0.5151807222	0.7513702439
257	0.5151472305	0.7516085471
258	0.5150494524	0.7518468504
259	0.5147995271	0.751767416
260	0.5147174791	0.7518468504
261	0.5144683335	0.7514496783
262	0.5143517084	0.7513702439
263	0.5142724372	0.7516879816
264	0.5141268367	0.7516085471
265	0.5141033017	0.7516085471
266	0.5139887222	0.7519262849
267	0.5139147517	0.7520057193
268	0.5137791318	0.7519262849
269	0.5136640759	0.7519262849
270	0.5135383243	0.7520057193
271	0.5134568581	0.7522440226
272	0.5134300228	0.7520851537
273	0.513278122	0.7522440226
274	0.5130952697	0.7524028914
275	0.5130278421	0.752323457
276	0.5129737983	0.7524028914
277	0.5129293757	0.7526411947
278	0.5128523211	0.7529589324
279	0.5127334771	0.7531178013
280	0.5125081266	0.7535149734
281	0.5124209053	0.7537532767
282	0.5124206612	0.7537532767
283	0.5122904143	0.7536738422
284	0.5120910913	0.7541504488
285	0.511798694	0.7543887521
286	0.5117910525	0.7543093177
287	0.511584261	0.7544681865
288	0.5114668205	0.7546270554
289	0.5112949384	0.7545476209
290	0.5112352741	0.7545476209
291	0.5110950765	0.7544681865
292	0.5108101172	0.7543887521
293	0.5106359392	0.7546270554
294	0.5105355918	0.7547859242
295	0.5104455126	0.7549447931
296	0.5100160983	0.7551036619
297	0.5098705256	0.7549447931
298	0.5096365614	0.7549447931
299	0.5094078469	0.7551830964
300	0.5093338088	0.7552625308
301	0.5090922707	0.7557391373
302	0.5089627221	0.7557391373
303	0.5089212515	0.7558980062
304	0.5089064484	0.7558185718
305	0.5086928485	0.7558980062
306	0.5085685875	0.7559774406
307	0.5082988514	0.7561363095
308	0.5081975951	0.756056875
309	0.5081972719	0.756056875
310	0.508059017	0.7561363095
311	0.5079256329	0.7562157439
312	0.5073004617	0.7569306537
313	0.507030633	0.757168957
314	0.5069479977	0.7574072603
315	0.5068946882	0.7573278259
316	0.5068124554	0.7574072603
317	0.5067467019	0.7574072603
318	0.5066574554	0.7574866947
319	0.5065747798	0.7575661292
320	0.506335391	0.7575661292
321	0.5062331007	0.7574866947
322	0.5059347639	0.7572483915
323	0.5058216918	0.7578044324
324	0.5056037436	0.7580427357
325	0.5054492507	0.7584399079
326	0.5053659174	0.7582016046
327	0.5052384359	0.7578838669
328	0.5052170431	0.7579633013
329	0.5051322167	0.7579633013
330	0.5049399778	0.7583604734
331	0.5048590258	0.7584399079
332	0.5047471821	0.758281039
333	0.5044140651	0.7583604734
334	0.5043014359	0.7584399079
335	0.5042442537	0.7583604734
336	0.5037103034	0.75883708
337	0.5034839771	0.7589165144
338	0.5034188817	0.7589959488
339	0.5032939802	0.75883708
340	0.5030563619	0.759393121
341	0.5024054564	0.7595519898
342	0.5023474342	0.7595519898
343	0.5021736191	0.7601080308
344	0.5018756364	0.7597902931
345	0.501792957	0.759949162
346	0.5012469588	0.760505203
347	0.5010709311	0.7609818095
348	0.5010322633	0.7609818095
349	0.5008208944	0.7608229407
350	0.500702725	0.7606640718
351	0.5004397181	0.760505203
352	0.5003333385	0.7603463341
353	0.5002382425	0.7601080308
354	0.5001141308	0.7604257685
355	0.5000011181	0.760505203
356	0.4993994678	0.7607435062
357	0.4991681835	0.7611406784
358	0.4990870721	0.7614584161
359	0.4989919386	0.7613789817
360	0.4989311034	0.7614584161
361	0.498510083	0.7612995472
362	0.498432071	0.7614584161
363	0.4981441742	0.7617761538
364	0.4979584737	0.7621733259
365	0.4978513474	0.7623321948
366	0.4976914739	0.7623321948
367	0.4976052911	0.7626499325
368	0.4972785217	0.7626499325
369	0.4971578763	0.7629676702
370	0.49676942	0.7629676702
371	0.496716762	0.763126539
372	0.4966148624	0.7628882358
373	0.4965725715	0.763126539
374	0.4964072144	0.7632854079
375	0.4962281161	0.7632854079
376	0.4961061482	0.7634442767
377	0.4959772581	0.7635237112
378	0.4958486963	0.7637620145
379	0.4958073333	0.7639208833
380	0.4957235711	0.7640797522
381	0.4955472115	0.764238621
382	0.4954495454	0.7643974899
383	0.4953448875	0.7643180554
384	0.4952173119	0.7644769243
385	0.4949631248	0.764238621
386	0.4949182334	0.7640797522
387	0.4948737714	0.7641591866
388	0.4946716496	0.7643180554
389	0.4943183324	0.7641591866
390	0.4939775518	0.7641591866
391	0.4936249791	0.7640003177
392	0.4935463601	0.7641591866
393	0.4933953625	0.7644769243
394	0.4932397702	0.7640797522
395	0.4932351977	0.7640797522
396	0.4930788786	0.7641591866
397	0.4930405671	0.7644769243
398	0.4929232925	0.7643974899
399	0.4928920029	0.7643180554
400	0.4926159813	0.7646357932
401	0.4925339903	0.7647152276
402	0.4924302538	0.765350703
403	0.4922777648	0.7654301374
404	0.49214878	0.7657478751
405	0.4920680835	0.7658273096
406	0.4920014366	0.7659861784
407	0.4918113079	0.7655890063
408	0.4917525763	0.7655890063
409	0.4917135413	0.7656684407
410	0.491600534	0.7657478751
411	0.4915208487	0.7659861784
412	0.4914184636	0.7660656128
413	0.491369591	0.7663039161
414	0.491290396	0.7663039161
415	0.4911729501	0.7662244817
416	0.4911432022	0.7663039161
417	0.4909718374	0.7663039161
418	0.4909368564	0.7663833505
419	0.4908887039	0.7667010883
420	0.4908125372	0.767018826
421	0.4906922919	0.7672571292
422	0.4906643816	0.7671776948
423	0.4905411093	0.7674159981
424	0.4903169852	0.7671776948
425	0.4902575823	0.767018826
426	0.4901998725	0.7669393915
427	0.4900539043	0.7673365637
428	0.49003108	0.7674159981
429	0.4899196696	0.7673365637
430	0.4898018525	0.7673365637
431	0.4897242746	0.7673365637
432	0.4896315195	0.7672571292
433	0.4894019414	0.7674159981
434	0.4893770083	0.7676543014
435	0.4893021496	0.767018826
436	0.4888209138	0.7674159981
437	0.4887117869	0.7674159981
438	0.4885357037	0.7676543014
439	0.4884592389	0.7674954325
440	0.4884027747	0.7674159981
441	0.4883161121	0.7676543014
442	0.4881686002	0.7679720391
443	0.4880918422	0.7678926047
444	0.4880003761	0.7680514735
445	0.4878968086	0.7682103424
446	0.4877406019	0.7681309079
447	0.487612319	0.7682103424
448	0.4875482435	0.7682103424
449	0.4874177129	0.7682103424
450	0.4873522909	0.7681309079
451	0.4872322288	0.7682103424
452	0.4870669696	0.7683692112
453	0.4870034673	0.7686869489
454	0.4868625105	0.7689252522
455	0.4867361802	0.7690841211
456	0.4866442282	0.7692429899
457	0.4865798737	0.7690046866
458	0.4865465412	0.7691635555
459	0.4864775335	0.7691635555
460	0.486421796	0.7690841211
461	0.4863205228	0.7695607276
462	0.486269639	0.7694812932
463	0.4862102186	0.7695607276
464	0.4861056846	0.7695607276
465	0.4858873909	0.7694812932
466	0.4858412781	0.7694812932
467	0.4856759962	0.7693224243
468	0.4855595288	0.7691635555
469	0.4854421372	0.7691635555
470	0.4851608149	0.7695607276
471	0.4851073812	0.7697990309
472	0.484957473	0.7700373342
473	0.4849367745	0.7700373342
474	0.4848872076	0.7698784653
475	0.4847659876	0.770196203
476	0.4846455369	0.770196203
477	0.4846021004	0.7701167686
478	0.4845183158	0.7700373342
479	0.4844471814	0.770196203
480	0.484304872	0.7703550719
481	0.4842020809	0.7705139407
482	0.4841224988	0.7705933752
483	0.4840731929	0.7706728096
484	0.4839670322	0.7709111129
485	0.4838757571	0.7710699817
486	0.4838345377	0.7711494162
487	0.4837648824	0.7710699817
488	0.4836435	0.7709111129
489	0.4834832306	0.7710699817
490	0.4834140194	0.7713877194
491	0.483345552	0.7713877194
492	0.4832417269	0.771308285
493	0.4831168295	0.7712288506
494	0.4830796251	0.7715465883
495	0.4829312012	0.7714671539
496	0.4828155976	0.771308285
497	0.4827567701	0.7712288506
498	0.4826282039	0.7714671539
499	0.4824697978	0.771308285
500	0.4823177455	0.7716260227
501	0.482264036	0.7714671539
502	0.4821789592	0.7716260227
503	0.4821226417	0.7717054571
504	0.4820327837	0.7715465883
505	0.4819592074	0.771864326
506	0.4818875205	0.7719437604
507	0.4818126799	0.7719437604
508	0.4817864681	0.7721026293
509	0.4817468471	0.7721820637
510	0.4816745209	0.7722614981
511	0.4816263126	0.7720231949
512	0.4815422918	0.7721026293
513	0.4811321952	0.7717848916
514	0.4809951816	0.7717848916
515	0.4809324441	0.771864326
516	0.4808074231	0.7720231949
517	0.4807457591	0.771864326
518	0.4806597957	0.7716260227
519	0.4806006432	0.7717054571
520	0.4802877328	0.771864326
521	0.4802333929	0.771864326
522	0.4801764151	0.7721820637
523	0.4801096987	0.7726586703
524	0.4800535359	0.7728175391
525	0.4800115753	0.7730558424
526	0.4799882382	0.7730558424
527	0.4798652435	0.772976408
528	0.4797514179	0.772976408
529	0.4797059677	0.7730558424
530	0.4796251638	0.772976408
531	0.4795537701	0.772976408
532	0.4794940662	0.7732147113
533	0.4793631534	0.7732147113
534	0.47927016	0.772976408
535	0.4792031981	0.7731352768
536	0.4791334937	0.772976408
537	0.4790637989	0.7730558424
538	0.4788844606	0.772976408
539	0.4788611617	0.7726586703
540	0.4787047192	0.7734530145
541	0.478637565	0.7733735801
542	0.478481943	0.7733735801
543	0.4784199843	0.7732147113
544	0.478251934	0.7733735801
545	0.4781443268	0.7730558424
546	0.478003089	0.7732147113
547	0.477891396	0.7728969735
548	0.477779722	0.772976408
549	0.4776958095	0.7733735801
550	0.4776369776	0.7734530145
551	0.4775167473	0.7732941457
552	0.4774742178	0.7731352768
553	0.4773689605	0.7732941457
554	0.4772616702	0.7732941457
555	0.4771973385	0.7732147113
556	0.477042904	0.773532449
557	0.4770017505	0.7732147113
558	0.4769107932	0.7732941457
559	0.4768166517	0.7736913178
560	0.4767237466	0.7738501867
561	0.4766386284	0.7733735801
562	0.4764943422	0.7733735801
563	0.4764412483	0.7734530145
564	0.476346877	0.773532449
565	0.4763111973	0.7736118834
566	0.4762771522	0.7736118834
567	0.4762110932	0.7736118834
568	0.4760208716	0.773532449
569	0.4759826912	0.7734530145
570	0.4759294296	0.7738501867
571	0.4757375002	0.7745650965
572	0.4756909704	0.7745650965
573	0.4756503121	0.7746445309
574	0.4755833835	0.7744856621
575	0.475363439	0.7747239654
576	0.4752953604	0.7744856621
577	0.4751735601	0.7746445309
578	0.4750846097	0.7747239654
579	0.4750041361	0.7748828342
580	0.4749551248	0.7748828342
581	0.4749103692	0.7745650965
582	0.4748422681	0.7747239654
583	0.4747889251	0.7748033998
584	0.4747311957	0.7749622686
585	0.4746535186	0.7748828342
586	0.4745729582	0.7749622686
587	0.4745254919	0.7752800064
588	0.474413123	0.7752800064
589	0.4743881507	0.7754388752
590	0.4743375297	0.7755183096
591	0.4742954447	0.7755183096
592	0.4741684919	0.7755183096
593	0.4741036461	0.7754388752
594	0.473965164	0.7755977441
595	0.4739176643	0.7752800064
596	0.4738647539	0.7752800064
597	0.4738227603	0.7752005719
598	0.4737462745	0.7759154818
599	0.4736446159	0.7760743506
600	0.4736047387	0.7760743506
601	0.4734544375	0.7762332195
602	0.4733932721	0.7759949162
603	0.4733657843	0.7759949162
604	0.4732860644	0.7763126539
605	0.4732071787	0.7763920883
606	0.4731549348	0.7766303916
607	0.4730398881	0.7771069982
608	0.4729701685	0.7770275637
609	0.4729295668	0.7771864326
610	0.472736411	0.7768686949
611	0.4726426296	0.7768686949
612	0.472590144	0.7768686949
613	0.4725403921	0.7767892605
614	0.4722554676	0.7767892605
615	0.4722125653	0.7770275637
616	0.4721715618	0.7769481293
617	0.4721529655	0.7770275637
618	0.4721054348	0.7771864326
619	0.4720339439	0.7775041703
620	0.4719967922	0.7774247359
621	0.4719189286	0.7774247359
622	0.4718372662	0.7775836047
623	0.471608099	0.7775836047
624	0.4714991338	0.7775836047
625	0.4714371615	0.7775836047
626	0.4713503709	0.7777424736
627	0.4713279664	0.777821908
628	0.4712430028	0.777821908
629	0.4711928065	0.7780602113
630	0.4711428974	0.7782190801
631	0.4710221431	0.7782985146
632	0.4709770977	0.778377949
633	0.4709102036	0.7782190801
634	0.4708253757	0.7784573834
635	0.4707604332	0.778377949
636	0.4707116768	0.778377949
637	0.4706839816	0.778377949
638	0.4706641321	0.7784573834
639	0.4706148318	0.7786956867
640	0.4705753981	0.778377949
641	0.4705306384	0.7785368179
642	0.4705020398	0.7786162523
643	0.4704669064	0.7787751211
644	0.4703428252	0.7786162523
645	0.4702282942	0.7786956867
646	0.4700330981	0.7788545556
647	0.4700050862	0.7786956867
648	0.4699538244	0.77893399
649	0.4698152789	0.7790134244
650	0.4697212692	0.7791722933
651	0.4696565984	0.7787751211
652	0.4695866881	0.7793311621
653	0.4695086833	0.7795694654
654	0.4694425611	0.7795694654
655	0.4692893679	0.779490031
656	0.46923554	0.779490031
657	0.4691191208	0.7793311621
658	0.4690169395	0.7796488998
659	0.4689332499	0.7796488998
660	0.4688754459	0.7793311621
661	0.4687946094	0.7794105966
662	0.468739279	0.7796488998
663	0.4686384775	0.7795694654
664	0.4685091136	0.7798872031
665	0.4684052848	0.7797283343
666	0.4683374632	0.7798872031
667	0.4682927418	0.7797283343
668	0.4681112217	0.7801255064
669	0.4680502543	0.7799666375
670	0.4679656773	0.7801255064
671	0.4679130763	0.7802843752
672	0.4677531011	0.7805226785
673	0.4676106476	0.780602113
674	0.467543307	0.780602113
675	0.4674571339	0.7809992851
676	0.4673690991	0.7809198507
677	0.4673096843	0.7811581539
678	0.4672469062	0.7807609818
679	0.4671643455	0.7809198507
680	0.4670244734	0.7809198507
681	0.4669331573	0.7809198507
682	0.4669102843	0.7810787195
683	0.4668527999	0.7811581539
684	0.4667645753	0.7809992851
685	0.4667010038	0.7810787195
686	0.466584836	0.7810787195
687	0.4665209741	0.7810787195
688	0.4664419262	0.7815553261
689	0.4663497732	0.7815553261
690	0.466265209	0.7814758917
691	0.4662622674	0.7815553261
692	0.4662059465	0.7815553261
693	0.4661560657	0.7817936294
694	0.4660451945	0.7818730638
695	0.4659786404	0.7817141949
696	0.4658885713	0.7818730638
697	0.4658408444	0.7821908015
698	0.4658318448	0.7822702359
699	0.4657832559	0.7823496703
700	0.4656873963	0.7826674081
701	0.465669231	0.7826674081
702	0.4655919079	0.7824291048
703	0.4655659647	0.7825085392
704	0.4655345298	0.7823496703
705	0.4654712528	0.7823496703
706	0.4654473557	0.7825085392
707	0.4654227398	0.7824291048
708	0.4653703708	0.7825879736
709	0.4651410555	0.7825879736
710	0.4650218683	0.7825879736
711	0.4649170299	0.7825085392
712	0.4648780209	0.7824291048
713	0.4648142013	0.7824291048
714	0.4646134162	0.7824291048
715	0.4645221985	0.7827468425
716	0.4644420907	0.7826674081
717	0.4643533524	0.7825879736
718	0.4643198232	0.7828262769
719	0.4642901969	0.7829851458
720	0.464259671	0.7829851458
721	0.4642169837	0.7828262769
722	0.4641962173	0.7829057113
723	0.4641738957	0.7829057113
724	0.464137557	0.7826674081
725	0.4639505233	0.7829851458
726	0.4639117648	0.7829851458
727	0.4637924499	0.7833823179
728	0.4637918861	0.7833823179
729	0.4636830271	0.7833823179
730	0.4636118726	0.783223449
731	0.4635404794	0.7834617523
732	0.4634684554	0.7834617523
733	0.4633879423	0.7833823179
734	0.4632890689	0.7833823179
735	0.4632211994	0.7833823179
736	0.4630716906	0.7833823179
737	0.463035739	0.7836206212
738	0.4629636576	0.7836206212
739	0.4628719968	0.7836206212
740	0.4628111252	0.7834617523
741	0.4626687629	0.7837000556
742	0.4626680122	0.7837000556
743	0.4625957665	0.7836206212
744	0.462581085	0.7834617523
745	0.4625480689	0.7834617523
746	0.4623570372	0.7834617523
747	0.462235702	0.7835411868
748	0.4621865881	0.7836206212
749	0.4621334887	0.7835411868
750	0.462009436	0.7840177933
751	0.4619172174	0.7844149654
752	0.4618795493	0.7842560966
753	0.4618254161	0.7841766622
754	0.461754929	0.7844943999
755	0.4617140542	0.7846532687
756	0.4616826568	0.7847327032
757	0.4616655183	0.7847327032
758	0.4616220021	0.7846532687
759	0.4615627431	0.7842560966
760	0.4615100892	0.7844943999
761	0.4614380923	0.7844943999
762	0.4613828071	0.7844149654
763	0.4613554535	0.7844149654
764	0.4613002795	0.7844943999
765	0.4612917561	0.7844149654
766	0.4612754734	0.7845738343
767	0.4612148396	0.7844943999
768	0.4610951589	0.7847327032
769	0.4610138656	0.7848121376
770	0.4610086542	0.7849710064
771	0.4610021428	0.7849710064
772	0.4609763152	0.7851298753
773	0.4607978452	0.785447613
774	0.4607548054	0.7856064818
775	0.4607068085	0.7853681786
776	0.4606699047	0.7852887441
777	0.4606063054	0.7850504409
778	0.4605603011	0.7852887441
779	0.4604916667	0.7853681786
780	0.4604469179	0.7851298753
781	0.4603949374	0.7851298753
782	0.4601842733	0.7855270474
783	0.4601004481	0.785447613
784	0.4600427618	0.7855270474
785	0.459896965	0.786003654
786	0.4598538012	0.786003654
787	0.4598260926	0.786003654
788	0.4598118781	0.7859242196
789	0.4597246817	0.7858447851
790	0.4596488714	0.7858447851
791	0.4596158165	0.786003654
792	0.4596148046	0.786003654
793	0.4595503125	0.7857653507
794	0.4594365267	0.785447613
795	0.4593471188	0.7856064818
796	0.4592889529	0.785447613
797	0.4592614667	0.7856859163
798	0.4591758988	0.7857653507
799	0.4590911028	0.7859242196
800	0.4590122332	0.7857653507
801	0.4589617716	0.7859242196
802	0.4588904925	0.786003654
803	0.4588360273	0.786003654
804	0.458753295	0.7861625228
805	0.4586952024	0.7861625228
806	0.4585804822	0.7864008261
807	0.4584400809	0.7860830884
808	0.4584041633	0.7862419573
809	0.4583119667	0.7863213917
810	0.4582633798	0.7864008261
811	0.4582164753	0.7864008261
812	0.4581468741	0.7864802605
813	0.4580516501	0.7866391294
814	0.4579535195	0.7866391294
815	0.4579164511	0.7867185638
816	0.4578189536	0.7867979983
817	0.457790292	0.7868774327
818	0.4576324747	0.7866391294
819	0.4575999862	0.7866391294
820	0.4575281274	0.787115736
821	0.4574803461	0.7870363015
822	0.4574588085	0.7867979983
823	0.4573788884	0.7866391294
824	0.4573311144	0.7867979983
825	0.4572386052	0.787115736
826	0.457151971	0.7869568671
827	0.4570335964	0.787115736
828	0.4570124038	0.7872746048
829	0.4569728437	0.7872746048
830	0.4569727345	0.7872746048
831	0.4569246487	0.7872746048
832	0.4567677822	0.7876717769
833	0.4567302172	0.7876717769
834	0.4567181282	0.7876717769
835	0.4566665487	0.7876717769
836	0.4566459334	0.7876717769
837	0.4565953432	0.7875129081
838	0.4565395869	0.7874334737
839	0.4564378687	0.7876717769
840	0.4563682578	0.7877512114
841	0.4563525506	0.7877512114
842	0.456240916	0.7879100802
843	0.4561592095	0.7883072524
844	0.456116162	0.7882278179
845	0.4560385074	0.7883866868
846	0.4559638235	0.7882278179
847	0.4558762532	0.7886249901
848	0.4557905202	0.7888632934
849	0.4557425498	0.7884661212
850	0.455716736	0.7886249901
851	0.4556859752	0.7887044245
852	0.4556197192	0.7889427278
853	0.4555484644	0.7891015966
854	0.4555023668	0.7892604655
855	0.4554763554	0.7894193343
856	0.4554550123	0.7893398999
857	0.4554275922	0.7891810311
858	0.4553613978	0.7892604655
859	0.4553160505	0.7893398999
860	0.4552492774	0.7894193343
861	0.4551928879	0.7892604655
862	0.4551580677	0.7891810311
863	0.455109028	0.7892604655
864	0.4550896023	0.7891015966
865	0.4550169654	0.7891015966
866	0.4549168304	0.7894193343
867	0.4548403546	0.7898959409
868	0.4547958019	0.7898959409
869	0.454725569	0.7896576376
870	0.4546243858	0.7900548098
871	0.4545530496	0.7898959409
872	0.4544938882	0.7899753753
873	0.4544220513	0.7898165065
874	0.4543843911	0.7898959409
875	0.4542997085	0.7901342442
876	0.4542117055	0.7901342442
877	0.4540472872	0.7900548098
878	0.4539684413	0.790293113
879	0.4539221457	0.7903725475
880	0.4537176004	0.7905314163
881	0.453650696	0.790849154
882	0.4536064187	0.7907697196
883	0.4535530082	0.7909285885
